Id	Entry	Left	Right	LeftStoich	RightStoich	Name
1651394	R01263	1148972 503927	1004559 1309469	1.0 1.0	1.0 1.0	N-Acyl-L-amino-acid amidohydrolase
1651398	R02595	503927 35729	35635 507411	1.0 1.0	1.0 1.0	Coniferin beta-D-glucosidase
1651402	R01264	1095174 1153119 503927	1004559 846987 867421	1.0 1.0 1.0	1.0 1.0 1.0	N-Methyl-L-amino-acid:oxygen oxidoreductase (demethylating)
1651406	R02594	448714 35635	35729 467444	1.0 1.0	1.0 1.0	UDPglucose:coniferyl-alcohol 4'-beta-D-glucosyltransferase
1651408	R01265	1004559	482827	1.0	1.0	amino-acid racemase
1651411	R02597	1174914 503927	1174936 1199435	1.0 1.0	1.0 1.0	N-Acylneuraminate-9-phosphate phosphohydrolase
1651415	R01266	503927 1180207	841293 1004726	1.0 1.0	1.0 1.0	1-beta-Aspartyl-N-acetyl-D-glucosaminylamine L-asparaginohydrolase
1651419	R02596	35635	1046251	1.0	1.0	Donor:hydrogen-peroxide oxidoreductase
1651420	R01245	503927 1093945	58241 510694	1.0 1.0	1.0 1.0	Adenosine ribohydrolase
1651423	R02577	1184639 318656	1185159 867391 927712	1.0 1.0	1.0 1.0 1.0	Propane-1,2-diol:NAD+ 1-oxidoreductase
1651425	R01246	1009359 1184609	1184647 867391 840238	1.0 1.0	1.0 1.0 1.0	L-proline:NAD+ 2-oxidoreductase
1651428	R02576	1009133 251413	251423 28158	1.0 1.0	1.0 1.0	Phenylacetyl-CoA:L-glutamine alpha-N-phenylacetyltransferase
1651431	R01248	1009359 1184609	1184647 825231 867391	1.0 1.0	1.0 1.0 1.0	L-Proline:NAD+ 5-oxidoreductase
1651434	R01249	1184639 1009359	1185159 867391 840238	1.0 1.0	1.0 1.0 1.0	L-proline:NADP+ 2-oxidoreductase
1651436	R02580	345879 1184609	819080 1184647 867391	1.0 1.0	1.0 1.0 1.0	(5Z,13E)-(15S)-11alpha,15-Dihydroxy-9-oxoprost-13-enoate:NAD+15-oxidoreductase
1651439	R01251	1009359 1184639	867391 1185159 825231	1.0 1.0	1.0 1.0 1.0	L-Proline:NADP+ 5-oxidoreductase
1651441	R02581	1184639 346481	1185159 867391 345879	1.0 1.0	1.0 1.0 1.0	(5Z,13E)-(15S)-9alpha,11alpha,15-trihydroxyprosta-5,13-dienoate:NADP+ 9-oxidoreductase;            Prostaglandin F2alpha:NADP+ oxidoreductase
1651448	R01252	1009359 1095174 907802	419882 753040 1302031	1.0 1.0 1.0	1.0 1.0 1.0	L-Proline,2-oxoglutarate:oxygen oxidoreductase (4-hydroxylating)
1651452	R02584	1332432 58310	1086446 1334868	1.0 1.0	1.0 1.0	ATP:[protein]-L-tyrosine O-phosphotransferase
1651456	R01253	1009359 1202531	825231 397796	1.0 1.0	1.0 1.0	L-proline:quinone oxidoreductase
1651458	R02583	345879	503927 346112	1.0	1.0 1.0	
1651461	R02586	1332432 912307	1343180 58314	1.0 1.0	1.0 1.0	3'-Phosphoadenylylsulfate:protein-tyrosine O-sulfotransferase
1651465	R01255	1009359	510878	1.0	1.0	proline racemase
1651469	R02585	503927 1334868	1332432 1199435	1.0 1.0	1.0 1.0	Protein-tyrosine-phosphate phosphohydrolase
1651472	R01278	1184639 904825	957058 1185159 867391	1.0 1.0	1.0 1.0 1.0	hexadecanoyl-CoA:NADP+ trans-2-oxidoreductase;            trans-Hexadec-2-enoyl-CoA reductase
1651476	R01279	621156 904825	621160 957058	1.0 1.0	1.0 1.0	palmitoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase
1651479	R01281	904825 1013269	919182 1302031 28158	1.0 1.0	1.0 1.0 1.0	Palmitoyl-CoA:L-serine C-palmitoyltransferase (decarboxylating)
1651485	R01282	1086826 904825	393694 957058	1.0 1.0	1.0 1.0	
1651486	R01283	503927 1009162	907816 1184965 877913	1.0 1.0	1.0 1.0 1.0	L-homocysteine hydrogen-sulfide-lyase (deaminating; 2-oxobutanoate-forming)
1651490	R01286	503927 1008876	1184965 1009162 370761	1.0 1.0	1.0 1.0 1.0	L-cystathionine L-homocysteine-lyase (deaminating; pyruvate-forming)
1651494	R01287	877913 1195716	63417 1009162	1.0 1.0	1.0 1.0	O-acetyl-L-homoserine:hydrogen sulfide S-(3-amino-3-carboxypropyl)transferase;            O-acetyl-L-homoserine acetate-lyase (adding hydrogen sulfide)
1651497	R01288	1165394 877913	1009162 753040	1.0 1.0	1.0 1.0	O4-succinyl-L-homoserine:hydrogen sulfide S-(3-amino-3-carboxypropyl)transferase;            O-succinyl-L-homoserine succinate-lyase (adding hydrogen sulfide)
1651502	R01280	28158 1065388 58310	1086606 370779 904825	1.0 1.0 1.0	1.0 1.0 1.0	Palmitate:CoA ligase (AMP-forming)
1651507	R01267	1004726	503927 919122	1.0	1.0 1.0	L-asparagine hydro-lyase (3-cyanoalanine-forming)
1651512	R02599	1174936 1302021	370779 1302043	1.0 1.0	1.0 1.0	CTP:N-acylneuraminate cytidylyltransferase
1651516	R01268	1190434 503927	1184965 1190755	1.0 1.0	1.0 1.0	Nicotinamide amidohydrolase
1651523	R02598	503927 1302043	648270 1174936	1.0 1.0	1.0 1.0	CMP-N-acylneuraminate N-acylneuraminohydrolase
1651526	R01269	53549 867391 1190434	839263 424054	1.0 1.0 1.0	1.0 1.0	S-Adenosyl-L-methionine:nicotinamide N-methyltransferase
1651531	R01270	1190752 503927	1190434 511076	1.0 1.0	1.0 1.0	Nicotinamide D-ribonucleotide phosphoribohydrolase
1651535	R01271	370779 1190752	1190434 1079824	1.0 1.0	1.0 1.0	nicotinamide-D-ribonucleotide:diphosphate phospho-alpha-D-ribosyltransferase
1651539	R01273	1180074 503927	510694 1190434	1.0 1.0	1.0 1.0	N-ribosylnicotinamide ribohydrolase
1651542	R01274	904825 503927	28158 1065388	1.0 1.0	1.0 1.0	palmitoyl-CoA hydrolase
1651547	R01277	872186 1184609 28158	867391 904825 1184647	1.0 1.0 1.0	1.0 1.0 1.0	hexadecanal:NAD+ oxidoreductase (CoA-acylating)
1651550	R01212	503927 1184639 1013566	1185159 926564 867391 1184965	1.0 1.0 1.0	1.0 1.0 1.0 1.0	L-valine:NADP+ oxidoreductase (deaminating)
1651552	R02544	946470 1184609	867391 585243 1184647	1.0 1.0	1.0 1.0 1.0	meso-tartrate:NAD+ oxidoreductase
1651555	R03875	1338415 53549	424054 346624	1.0 1.0	1.0 1.0	
1651557	R01213	904778 28158	926564 1093121 503927	1.0 1.0	1.0 1.0 1.0	acetyl-CoA:3-methyl-2-oxobutanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming);            3-Carboxy-3-hydroxy-4-methylpentanoate 3-methyl-2-oxobutanoate-lyase (CoA-acetylating)
1651564	R02543	1093900 588506	28158 600601	1.0 1.0	1.0 1.0	Acyl-CoA:sphingosine N-acyltransferase
1651568	R03874	249272	865517 246906	1.0	1.0 1.0	Peptidylamidoglycolate peptidylamide-lyase
1651572	R01214	1013566 907802	1008981 926564	1.0 1.0	1.0 1.0	L-Valine:2-oxoglutarate aminotransferase
1651576	R02546	825071	946470	1.0	1.0	(R,R)-Tartrate epimerase
1651579	R03877	1035624 346840 503927 58310	1035639 1086446 1199435 867391	1.0 1.0 1.0 1.0	1.0 1.0 1.0 2.0	Magnesium-protoporphyrin IX chelatase
1651586	R01215	370761 1013566	1004591 926564	1.0 1.0	1.0 1.0	L-Valine:pyruvate aminotransferase
1651591	R02545	946470 1184609	867391 903325 1184647	1.0 1.0	1.0 1.0 1.0	meso-tartaric acid:NAD+ oxidoreductase
1651594	R03876	58310 1338415 1332010	1342911 370779 1086606	1.0 1.0 1.0	1.0 1.0 1.0	Ubiquitin:protein-lysine N -ligase (AMP-forming)
1651596	R01216	898090	846987 926564	1.0	1.0 1.0	2-dehydropantoate formaldehyde-lyase (3-methyl-2-oxobutanoate-forming)
1651600	R02548	30802 1184639	1185159 867391 815183	1.0 1.0	1.0 1.0 1.0	(+)-neomenthol:NADP+ oxidoreductase
1651604	R03879	1184639 818339	1185159 867391 57320	1.0 1.0	1.0 1.0 1.0	UDP-L-rhamnose:NADP+ 4-oxidoreductase (3,5-epimerizing)
1651607	R01217	954178 393730 867391	983525 1201175	1.0 2.0 2.0	1.0 2.0	5-methyltetrahydrofolate:ferredoxin oxidoreductase
1651609	R02547	420359 503927	946470	1.0 1.0	1.0	trans-2,3-Epoxysuccinate hydrolase
1651613	R03878	503927 801278	801283	1.0 1.0	1.0	
1651616	R01218	1184609 954178	954004 1184647	1.0 1.0	1.0 1.0	5,10-methylenetetrahydrofolate:NAD+ oxidoreductase
1651621	R02549	1184609 942569 503927	867391 942558 1184647	1.0 1.0 1.0	1.0 1.0 1.0	4-aminobutanal:NAD+ 1-oxidoreductase;            4-aminobutyraldehyde:NAD+ oxidoreductase
1651628	R03880	841911 818339	842052 467444	1.0 1.0	1.0 1.0	UDP-L-rhamnose:flavonol-3-O-D-glucoside L-rhamnosyltransferase
1651631	R02551	1174949 503927	1293217 1302031 861530	1.0 1.0	1.0 1.0 1.0	N-Benzyloxycarbonylglycine urethanehydrolase
1651636	R03882	833895 1184609	1184647 867391 928487	1.0 1.0	1.0 1.0 1.0	1,2-dihydrosantonin:NAD+ 1,2-oxidoreductase
1651639	R01220	1184639 954178	1185159 954004	1.0 1.0	1.0 1.0	5,10-methylenetetrahydrofolate:NADP+ oxidoreductase
1651643	R02550	1293217 503927 1201175	1095174 809556 393730	1.0 1.0 1.0	1.0 1.0 1.0	toluene, ferredoxin:oxygen oxidoreductase;            toluene/o-xylene monooxygenase
1651650	R03881	50032	818512	1.0	1.0	UDPglucosamine 4-epimerase
1651653	R01221	1184609 787738 861530	1184965 867391 1184647 1302031 954178	1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0	glycine synthase;            glycine cleavage system
1651657	R02553	1184609 477032	867391 477037 1184647	1.0 1.0	1.0 1.0 1.0	Cyclopentanol:NAD+ oxidoreductase
1651660	R03884	30256 1093121	860604 63417	1.0 1.0	1.0 1.0	(E)-Glutaconate CoA-transferase
1651664	R02552	503927 1167533	1293217 1009294 1302031	1.0 1.0	1.0 1.0 1.0	N(alpha)-Benzyloxycarbonyl-L-leucine urethanehydrolase
1651669	R03883	833895 1184639	1185159 928487 867391	1.0 1.0	1.0 1.0 1.0	1,2-dihydrosantonin:NADP+ 1,2-oxidoreductase
1651671	R01209	849271	503927 926564	1.0	1.0 1.0	2,3-Dihydroxy-3-methylbutanoate hydro-lyase
1651675	R01201	58310 841293	1146530 1086446	1.0 1.0	1.0 1.0	ATP:N-acetyl-D-glucosamine 6-phosphotransferase
1652737	R06053	1199435 1203242	507411 940369	1.0 1.0	1.0 1.0	a,a-trehalose:phosphate beta-D-glucosyltransferase
1652739	R07384	1195244 648270	1301908 1342373	1.0 1.0	1.0 1.0	
1652741	R06052	503866 808346	506640 808346	1.0 1.0	1.0 1.0	sucrose:1,4-alpha-D-glucan 4-alpha-D-glucosyltransferase
1652743	R07383	900235 503927	1199435 1342373	1.0 1.0	1.0 1.0	
1652746	R06051	808346 448717	429631 808346	1.0 1.0	1.0 1.0	UDP-glucose:glycogen 4-alpha-D-glucosyltransferase
1652747	R07382	1093900 905110	900235 28158	1.0 1.0	1.0 1.0	
1652750	R06047	1171236 448714	467444 173218	1.0 1.0	1.0 1.0	
1652753	R06046	937932 834882	447890 834868	1.0 1.0	1.0 1.0	
1652757	R07377	1013269 259616	962 259674	1.0 1.0	1.0 1.0	
1652761	R06045	831266 448717	831266 429631	1.0 1.0	1.0 1.0	UDP-glucose:alpha-D-(1-3)-glucan 3-alpha-D-glucosyltransferase
1652763	R07376	259760 1013269	259674 604166	1.0 1.0	1.0 1.0	L-1-phosphatidylethanolamine:L-serine phosphatidyltransferase
1652767	R06044	799211 1199435	940369 507756	1.0 1.0	1.0 1.0	trehalose 6-phosphate:phosphate beta-D-glucosyltransferase
1652769	R07375	53549 1316626	424054 1316609	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:hydroxyisoflavone 7-O-methyltransferase
1652773	R06049	808346 1065101	808346 1285218	1.0 1.0	1.0 1.0	ADP-glucose:1,4-alpha-D-glucan 4-alpha-D-glucosyltransferase
1652774	R06048	448714 882628	467444 880382	1.0 1.0	1.0 1.0	
1652777	R07379	1195244 503927	1309469 835092	1.0 1.0	1.0 1.0	plasmenylethanolamine 2-acylhydrolase
1652781	R07370	1185159 867391 887719 1095174	1387293 503927 1184639	1.0 1.0 1.0 1.0	1.0 1.0 1.0	3',5'-dihydroxyflavanone,NADPH:oxygen oxidoreductase
1652785	R06043	448717 507756	799211 429631	1.0 1.0	1.0 1.0	UDP-glucose:D-glucose-6-phosphate 1-alpha-D-glucosyltransferase
1652787	R07374	1086826 633049 503927	393694 418127	1.0 1.0 1.0	1.0 1.0	(25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl-CoA:acceptor 24-oxidoreductase (24R-hydroxylating)
1652791	R06042	416428 1281074	291533 951501	1.0 1.0	1.0 1.0	1-alpha-D-galactosyl-myo-inositol:raffinose galactosyltransferase
1652793	R07373	1095174 1185159 709762 867391	1184639 503927 419662	1.0 1.0 1.0 1.0	1.0 1.0 1.0	senecionine,NADPH:oxygen oxidoreductase (N-oxide-forming)
1652798	R06041	594852 1407854	414585 1407855	1.0 1.0	1.0 1.0	
1652799	R07372	440376 1095174 867391 1185159	503927 1083619 1184639	1.0 1.0 1.0 1.0	1.0 1.0 1.0	cholest-5-ene-3beta,27-diol,NADPH:oxygen oxidoreductase (7alpha-hydroxylating)
1652803	R06040	380806 1199435	507411 940369	1.0 1.0	1.0 1.0	maltose:phosphate 1-beta-D-glucosyltransferase
1652805	R07371	1095174 999791 867391 1185159	1184639 503927 848698	1.0 1.0 1.0 1.0	1.0 1.0 1.0	isoflavone,NADPH:oxygen oxidoreductase (2'-hydroxylating)
1652810	R07319	926569	939045	1.0	1.0	maltose 1-epimerase
1652813	R07318	1073181	503927 1073113	1.0	1.0 1.0	7alpha,12alpha-dihydroxy-3-oxochol-4-enoate hydro-lyase
1652817	R07317	425591	503927 516335	1.0	1.0 1.0	2,7,4'-trihydroxyisoflavanone hydro-lyase (daidzein-forming)
1652822	R08648	907816 370761	1302031 825242	1.0 1.0	1.0 1.0	pyruvate:2-oxobutanoate acetaldehydetransferase (decarboxylating)
1652826	R09979	265965	1404934	1.0	1.0	(2S)-ethylmalonyl-CoA epimerase
1652829	R07323	725341 503927	591861	1.0 1.0	1.0	squalene mutase (cyclizing);            hopan-22-ol hydro-lyase
1652834	R08655	1393490 867391 1185159 1095174	503927 1184639 1195288 1302031	1.0 2.0 2.0 2.0	3.0 2.0 1.0 1.0	L-phenylalanine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)
1652839	R09986	1405034 1184609	1184647 1405031 867391	1.0 1.0	1.0 1.0 1.0	(+)-thujan-3-ol:NAD+ oxidoreductase
1652842	R07322	725341	591855	1.0	1.0	squalene mutase (cyclizing)
1652844	R08656	1185159 1013354 1095174 867391	830456 1184639 503927 1302031	2.0 1.0 2.0 2.0	1.0 2.0 3.0 1.0	L-tyrosine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)
1652847	R09987	1405034 1184639	1185159 867391 1405031	1.0 1.0	1.0 1.0 1.0	(+)-thujan-3-ol:NADP+ oxidoreductase
1652849	R07321	1118889	1304604	1.0	1.0	antheraxanthin-capsanthin isomerase (ketone-forming)
1652853	R08657	950845 818770	818703 861299	1.0 1.0	1.0 1.0	sn-glycerol 3-phosphate:ubiquinone oxidoreductase
1652856	R09988	1184609 1404890	894776 1184647 867391	1.0 1.0	1.0 1.0 1.0	10-hydroxy-alpha-humulene:NAD+ oxidoreductase
1652859	R07320	825096	1305106	1.0	1.0	violaxanthin-capsorubin isomerase (ketone-forming)
1652862	R08658	872606 503927	1199435 861519	1.0 1.0	1.0 1.0	glycerol-1-phosphate phosphohydrolase
1652866	R09989	1405042 1184639	709992 1185159 867391	1.0 1.0	1.0 1.0 1.0	L-threo-7,8-dihydrobiopterin:NADP+ oxidoreductase
1652869	R08651	506640 1184639	1074927 1185159 867391	1.0 1.0	1.0 1.0 1.0	D-fructose:NADP+ 5-oxidoreductase
1652872	R09982	1404992	1405011	1.0	1.0	
1652875	R07326	1102605 1184609	867391 1102603 1184647	1.0 1.0	1.0 1.0 1.0	alcohol:NAD+ oxidoreductase
1652877	R08652	867391 1185159 1095174 1009380	1099214 1302031 1184639 503927	2.0 2.0 2.0 1.0	1.0 1.0 2.0 3.0	L-phenylalanine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)
1652880	R09983	1405011 503927	1184965 933788	1.0 1.0	1.0 1.0	
1652885	R07325	58310 1093631 1093887	370779 1093892 1086606	1.0 1.0 1.0	1.0 1.0 1.0	long-chain-fatty-acid:[acyl-carrier-protein] ligase (AMP-forming)
1652886	R08653	1185159 867391 1095174 1099214 1008911	1184639 503927 1195277	1.0 1.0 1.0 1.0 1.0	1.0 2.0 1.0	(Z)-phenylacetaldehyde-oxime,NADPH:oxygen oxidoreductase (adding cysteine)
1652889	R09984	1184609 815761	1184647 621468 867391	1.0 1.0	1.0 1.0 1.0	(-)-endo-fenchol:NAD+ oxidoreductase
1652892	R07324	507756	848579	1.0	1.0	1D-myo-inositol-3-phosphate lyase (isomerizing)
1652896	R08654	503927 1195277	370761 1184965 259097	1.0 1.0	1.0 1.0 1.0	S-(phenylacetothiohydroximoyl)-L-cysteine phenylacetothiohydroximate-lyase (deaminating; pyruvate-forming)
1652901	R09985	1184639 815761	1185159 621468 867391	1.0 1.0	1.0 1.0 1.0	(-)-endo-fenchol:NADP+ oxidoreductase
1652903	R09980	503927 1405015	1304969 1405011	1.0 1.0	1.0 1.0	Ureidoacrylate amidohydrolase
1652907	R08650	522707 861299	503927 1003173 1199435	1.0 1.0	2.0 1.0 1.0	
1652912	R09981	1184647 867391 1404900	503927 1184609 1405015	1.0 1.0 1.0	1.0 1.0 1.0	
1652915	R07309	503927 1338136	871021 1387171	1.0 1.0	1.0 1.0	(S)-2-haloacid dehalogenase (configuration-retaining)
1652919	R07308	1387168 503927	1387171 871021	1.0 1.0	1.0 1.0	(R)-2-haloacid halidohydrolase
1652923	R07307	938378 503927	370779 1184965 943135	1.0 2.0	1.0 1.0 1.0	dCTP aminohydrolase (dUMP-forming)
1652930	R07306	503927 850326	1120314 1199435	3.0 1.0	1.0 2.0	GTP 8,9-hydrolase (phosphate-forming)
1652936	R08637	503927 836018	907816 1184965	1.0 1.0	1.0 1.0	2-Aminobut-2-enoate aminohydrolase (spontaneous)
1652940	R09968	503927 854762	370779 823379	1.0 1.0	1.0 1.0	geranyl-diphosphate diphosphate-lyase [cyclizing, (+)-alpha-terpineol-forming]
1652944	R08638	1195631 1004559	907747 1099134	1.0 1.0	1.0 1.0	tetrahomomethionine:2-oxo-acid aminotransferase
1652949	R09969	854762	370779 946703	1.0	1.0 1.0	geranyl-diphosphate diphosphate-lyase (cyclizing, gamma-terpinene-forming)
1652952	R08639	1315283	507756	1.0	1.0	alpha-D-glucose 1,6-phosphomutase
1652955	R07312	867391 948788	1302031 947603	1.0 1.0	1.0 1.0	4-hydroxyphenylacetate carboxy-lyase
1652959	R08644	1195682 1093121 503927	1195664 28158	1.0 1.0 1.0	1.0 1.0	acetyl-CoA:9-methylthio-2-oxononanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)
1652964	R09975	854762	370779 1404963	1.0	1.0 1.0	geranyl-diphosphate diphosphate-lyase [(+)-beta-pinene-forming]
1652967	R07311	853602 503927	903424 753535	1.0 1.0	1.0 1.0	2'-hydroxybiphenyl-2-sulfinate sulfohydrolase
1652971	R08645	1195664	1195305	1.0	1.0	2-(3'-methylthio)heptylmalate hydroxymutase
1652974	R09976	959102	1036543 370779	1.0	1.0 1.0	(2E,6E)-farnesyl diphosphate diphosphate-lyase (cyclizing, beta-sesquiphellandrene-forming)
1652977	R07310	503927 1387168	871021 823472	1.0 1.0	1.0 1.0	(R)-2-haloacid dehalogenase (configuration-retaining)
1652980	R08646	1195305	1195297 1302031	1.0	1.0 1.0	3-(7'-methylthio)heptylmalate oxidoreductase (decarboxylating)
1652984	R09977	1404973	1404980	1.0	1.0	2-(2-carboxy-4-methylthiazol-5-yl)ethyl phosphate isomerase
1652988	R08647	1004559 1195297	1099147 907747	1.0 1.0	1.0 1.0	hexahomomethionine:2-oxo-acid aminotransferase
1652993	R09978	58310 1404986 1184965	503927 1086446 1130349 1199435	1.0 1.0 1.0	1.0 1.0 1.0 1.0	7-carboxy-7-carbaguanine:ammonia ligase (ADP-forming)
1652998	R07316	1304969	1184965 1302031	1.0	1.0 1.0	
1653001	R08640	503927 1093121 1195631	28158 1195713	1.0 1.0 1.0	1.0 1.0	acetyl-CoA:8-methylthio-2-oxooctanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)
1653006	R09971	854762	30181 370779	1.0	1.0 1.0	geranyl-diphosphate diphosphate-lyase [cyclizing, (+)-camphene-forming]
1653009	R08641	1195713	1195699	1.0	1.0	2-(3'-methylthio)hexylmalate hydroxymutase
1653012	R09972	854762	370779 34897	1.0	1.0 1.0	geranyl-diphosphate diphosphate-lyase [cyclizing, (-)-camphene-forming]
1653015	R07314	818451	956664 503927	1.0	1.0 1.0	(3S)-3-hydroxyacyl-CoA hydro-lyase
1653017	R08642	1195699	1195682 1302031	1.0	1.0 1.0	3-(6'-methylthio)hexylmalate oxidoreductase (decarboxylating)
1653021	R09973	1404920 503927	370779 1404956	1.0 1.0	1.0 1.0	(E)-2-methylgeranyl-diphosphate diphosphate-lyase (cyclizing, 2-methylisoborneol-forming)
1653026	R07313	1066687	1302031 1074362	1.0	1.0 1.0	D-dopachrome carboxy-lyase
1653030	R08643	1195682 1004559	907747 1099153	1.0 1.0	1.0 1.0	pentahomomethionine:2-oxo-acid aminotransferase
1653035	R09974	854762	33369 370779	1.0	1.0 1.0	geranyl-diphosphate diphosphate-lyase [cyclizing, (+)-alpha-pinene-forming]
1653038	R09970	854762	370779 928506	1.0	1.0 1.0	geranyl-diphosphate diphosphate-lyase (cyclizing, alpha-terpinene-forming)
1653041	R06009	1203305 1279457	849810 357397	1.0 1.0	1.0 1.0	
1653042	R07339	448714 841911	467444 438630	1.0 1.0	1.0 1.0	UDP-glucose:flavonol-3-O-glucoside 2''-O-beta-D-glucosyltransferase
1653046	R06014	1188581 435611	429631 986889	1.0 1.0	1.0 1.0	
1653047	R07345	815608 1184647 867391	1054248 1184609	1.0 1.0 1.0	1.0 1.0	reduced-(S)-usnate:NAD+ oxidoreductase (ether-bond-forming)
1653050	R08677	861220 754135	586529	1.0 1.0	1.0	
1653053	R06013	275885 1188581	1202574 429631	1.0 1.0	1.0 1.0	
1653054	R07344	633766	841827	1.0	1.0	flavanone lyase (decyclizing)
1653055	R08678	586529 503927 1095174	753535 861220	1.0 1.0 1.0	1.0 1.0	S-sulfanylglutathione:oxygen oxidoreductase
1653058	R06012	503927 1279457	528400 1174800	1.0 1.0	1.0 1.0	
1653059	R07343	503927 1387237	1199435 951501	1.0 1.0	1.0 1.0	myo-inositol-phosphate phosphohydrolase
1653061	R08679	907747 1113629	1113629 907747	1.0 1.0	1.0 1.0	amino acid:2-oxo-acid aminotransferase
1653064	R06011	802155 1060247	429631 1186304	1.0 1.0	1.0 1.0	
1653065	R07342	251353 503927	793995 63417	1.0 1.0	1.0 1.0	aryl-ester hydrolase
1653069	R06018	1199435 630641	630641 1315283	1.0 1.0	1.0 1.0	
1653070	R07349	1184609 1387259	1184647 867391 1387261	1.0 1.0	1.0 1.0 1.0	n-alkanal:NAD+ 2-oxidoreductase
1653072	R08673	1095174 867391 1185159 1099134	1086886 503927 1302031 1184639	2.0 2.0 2.0 1.0	1.0 3.0 1.0 2.0	tetrahomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)
1653078	R07348	1302285 1086826	1302260 393694	1.0 1.0	1.0 1.0	pyranoside:acceptor oxidoreductase
1653080	R08674	1095174 1185159 1099153 867391	1086877 503927 1184639 1302031	2.0 2.0 1.0 2.0	1.0 3.0 2.0 1.0	pentahomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)
1653086	R06016	360228 1176340	360219 429631	1.0 1.0	1.0 1.0	
1652451	R09923	30336 1184647 867391 1095174	1184609 819319 503927	1.0 1.0 1.0 1.0	1.0 1.0 1.0	(-)-linalool,NADH:oxygen oxidoreductase (8-hydroxylating)
1652454	R09906	825239	878845	1.0	1.0	(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, shionone-forming)
1652457	R09907	825239	1403102	1.0	1.0	(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, parkeol-forming)
1652460	R09908	825239	1404660	1.0	1.0	(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, achilleol-B-forming)
1652463	R09909	825239	1404664	1.0	1.0	(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, glutinol-forming)
1652466	R09902	959102	370779 1404612	1.0	1.0 1.0	(2E,6E)-farnesyl-diphosphate diphosphate-lyase (sesquithujene-forming)
1652469	R09903	36382	1404434 370779	1.0	1.0 1.0	ent-copalyl-diphosphate diphosphate-lyase (cyclizing, ent-isokaurene-forming)
1652473	R09904	1186453	1403336	1.0	1.0	dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose:dTDP-3-dehydro-6-deoxy-alpha-D-galactopyranose isomerase
1652476	R09905	947911	1404652	1.0	1.0	(8R,9Z,12Z)-8-hydroperoxyoctadeca-9,12-dienoate hydroxymutase [(5S,8R,9Z,12Z)-5,8-dihydroxyoctadeca-9,12-dienoate-forming]
1652479	R01193	503927 950837	951501 950845	1.0 1.0	1.0 1.0	1-(sn-glycero-3-phospho)-1D-myo-inositol glycerophosphohydrolase
1652483	R01194	840383 503927	507141 951501	1.0 1.0	1.0 1.0	3-O-alpha-D-Galactosyl-1D-myo-inositol galactohydrolase;            1-alpha-D-Galactosyl-myo-inositol galactohydrolase
1652486	R09910	825239	847278	1.0	1.0	(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, friedelin-forming)
1652489	R01195	1184639 867391 393730	1185159 1201175	1.0 1.0 2.0	1.0 2.0	Ferredoxin:NADP+ oxidoreductase
1652491	R09911	825239	1404667	1.0	1.0	(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, baccharis-oxide-forming)
1652494	R01196	1093121 867391 393730 1302031	28158 370761 1201175	1.0 2.0 2.0 1.0	1.0 1.0 2.0	pyruvate:ferredoxin 2-oxidoreductase (CoA-acetylating)
1652501	R09912	825239	1404676	1.0	1.0	(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, alpha-seco-amyrin-forming)
1652504	R01197	867391 753073 1302031 393730	907802 1201175 28158	2.0 1.0 1.0 2.0	1.0 2.0 1.0	2-oxoglutarate:ferredoxin oxidoreductase (decarboxylating)
1652510	R01199	907816 1201175 28158	1302031 318811 867391 393730	1.0 2.0 1.0	1.0 1.0 2.0 2.0	2-oxobutanoate:ferredoxin 2-oxidoreductase (CoA-propanoylating)
1652515	R01190	53549 951501	953343 424054	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:1D-myo-inositol 4-methyltransferase
1652519	R01192	778384 951501	840383 467444	1.0 1.0	1.0 1.0	UDP-alpha-D-galactose:myo-inositol 3-alpha-D-galactosyltransferase;            UDP-galactose:myo-inositol 1-alpha-D-galactosyltransferase
1652523	R06036	448717 506640	429631 503866	1.0 1.0	1.0 1.0	UDP-glucose:D-fructose 2-alpha-D-glucosyltransferase
