Id	Entry	Left	Right	LeftStoich	RightStoich	Type	LB	UB	Name	pathway	References	Reversible
1809017	R_CYSTS@MODELID_222668	1808359 1807966	1807955 1807237	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	cystathionine beta-synthase	Glycine, Serine, Lysine and Threonine Metabolism	1650425 1650397 1626384 1735574	
1809016	R_EX_so4_LPAREN_e_RPAREN_@MODELID_222668	1807398	1807401	1.0	1.0	DRAIN	-999999.0	999999.0	Sulfate exchange			
1809023	R_EX_etoh_LPAREN_e_RPAREN_@MODELID_222668	1807794	1807772	1.0	1.0	DRAIN	0.0	999999.0	Ethanol exchange			
1809022	R_ARMT@MODELID_222668	1807445 1807327	1808095 1807426 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	hnRNP arginine N-methyltransferase	Histidine Metabolism	1685618 1634595 1621604	
1809021	R_G6PI2@MODELID_222668	1808015	1808258	1.0	1.0	REACTION	-999999.0	999999.0	Glucose-6-phosphate isomerase	Glycolysis and Gluconeogenesis	1619483 1736271 1676913 1631585 1647040 1662131 1668354 1747857 1708375 1748597	
1809020	R_GF6PTA@MODELID_222668	1807979 1808111	1807610 1807634	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	glutamine-fructose-6-phosphate transaminase	Glutamate, Glutamine and Glutathione Metabolism	1676877 1628348 1632541 1746467 1668326	
1809011	R_PMANM@MODELID_222668	1808099	1807210	1.0	1.0	REACTION	-999999.0	999999.0	phosphomannomutase	Fructose and Mannose Metabolism	1746077 1673091 1623716 1657092	
1809010	R_ORNTA@MODELID_222668	1808259 1807223	1807610 1808224	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	ornithine transaminase	Arginine and Proline Metabolism	1653704 1743791 1630819 1628103 1679446	
1809009	R_PTPATi@MODELID_222668	1807560 1807214 1808246	1807620 1807817	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	pantetheine-phosphate adenylyltransferase	Pantothenate and CoA Biosynthesis	1633864 1710280 1626526 1621409 1667027 1732577	
1809008	R_OXAGm@MODELID_222668	1808218 1807270	1807920 1807247	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	non-enzymatic reaction	Glycine, Serine, Lysine and Threonine Metabolism	1670189 1632911 1655200	
1809015	R_PMEVK@MODELID_222668	1807251 1807214	1807557 1808260	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	phosphomevalonate kinase	Sterol Metabolism	1662747 1627099 1627227 1741860 1707012	
1809014	R_MELIBt2@MODELID_222668	1807371 1808250	1807407 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	0.0	999999.0	melibiose transport in via symport			
1809013	R_FA260tp@MODELID_222668	1807491	1807471	1.0	1.0	TRANSLOCATION	0.0	999999.0	fatty acid peroxisomal transport			
1809012	R_TREt2v@MODELID_222668	1807894 1808246	1807879 1808211	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	trehalose vacuolar transport via proton symport			
1809003	R_RNDR4@MODELID_222668	1807377 1807795	1807922 1807237 1807509	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	ribonucleoside-diphosphate reductase (UDP)	Nucleotide Salvage Metabolism	1619209 1643839 1696110 1626838	
1809002	R_FAS160@MODELID_222668	1807755 1808202 1807967 1808246	1807240 1807237 1807300 1807881 1807898	1.0 1.0 2.0 3.0	1.0 1.0 1.0 1.0 2.0	REACTION	0.0	999999.0	fatty acid synthase (n-C16:0)	Fatty Acid Biosynthesis	1624936 1693084	
1809001	R_EX_h2o_LPAREN_e_RPAREN_@MODELID_222668	1807232	1807235	1.0	1.0	DRAIN	-999999.0	999999.0	H2O exchange			
1809000	R_NTD10@MODELID_222668	1807237 1807927	1807295 1808238	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	_5'-nucleotidase (XMP)	Nucleotide Salvage Metabolism	1747240 1688410 1625454 1647318 1625431	
1809007	R_NADK@MODELID_222668	1807214 1807781	1807557 1808246 1807898	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	NAD kinase	NAD Biosythesis	1647080 1673647 1630670 1724445 1632789	
1809006	R_NADN@MODELID_222668	1807237 1807781	1808069 1807523 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	NAD nucleosidase	NAD Biosythesis	1632909 1632895 1647054 1722573 1738787 1630663	
1809005	R_ATPS@MODELID_222668	1807237 1807214	1807557 1807295 1808250	1.0 1.0	1.0 1.0 1.0	TRANSLOCATION	0.0	999999.0	ATPase, cytosolic		1648369 1745906 1736435 1715283 1723184 1742326 1748502 1623541 1718251 1733323 1748456 1739054 1720334 1632717 1623535 1673742 1740448 1723168 1746689 1743813 1735973	
1809004	R_RNDR3@MODELID_222668	1807391 1807795	1807237 1807509 1808183	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	ribonucleoside-diphosphate reductase (CDP)	Nucleotide Salvage Metabolism	1643935 1696126 1633923 1619205	
1808995	R_GALIGH@MODELID_222668	1808026 1807237	1807721 1807649	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	_1-alpha-D-Galactosyl-myo-inositol galactohydrolase	Galactose Metabolism	1685725 1651292 1652483 1622690	
1808994	R_EX_tre_LPAREN_e_RPAREN_@MODELID_222668	1807897	1807893	1.0	1.0	DRAIN	0.0	999999.0	Trehalose exchange			
1808993	R_EX_glc_LPAREN_e_RPAREN_@MODELID_222668	1807757	1807760	1.0	1.0	DRAIN	-1.0	999999.0	D-Glucose exchange		1719753 1659746 1676626	
1808992	R_PROtm@MODELID_222668	1807220	1807244	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	L-proline transport, mitochondrial			
1808999	R_NTD11@MODELID_222668	1808282 1807237	1807295 1807904	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	_5'-nucleotidase (IMP)	Nucleotide Salvage Metabolism	1634456 1684811 1625422 1626227 1747505	
1808998	R_RNDR1@MODELID_222668	1807557 1807795	1808332 1807237 1807509	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	ribonucleoside-diphosphate reductase (ADP)	Nucleotide Salvage Metabolism	1643852 1633967 1619215 1699168	
1808997	R_EX_phe_L_LPAREN_e_RPAREN_@MODELID_222668	1807681	1807683	1.0	1.0	DRAIN	0.0	999999.0	L-Phenylalanine exchange			
1808996	R_RNDR2@MODELID_222668	1807795 1808185	1807807 1807237 1807509	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	ribonucleoside-diphosphate reductase (GDP)	Nucleotide Salvage Metabolism	1643866 1633901 1619203 1699111	
1809051	R_H2Otp@MODELID_222668	1807237	1807186	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	H2O transport, peroxisomal			
1809050	R_ATPS3m@MODELID_222668	1807285 1807527 1808246	1807201 1808218 1807222	1.0 1.0 3.0	1.0 2.0 1.0	TRANSLOCATION	0.0	999999.0	ATP synthase, mitochondrial	Oxidative Phosphorylation	1648369 1745906 1736435 1715283 1723184 1742326 1748502 1623541 1718251 1733323 1748456 1739054 1720334 1632717 1623535 1673742 1740448 1723168 1746689 1743813 1735973	
1809049	R_SQLEr@MODELID_222668	1807990 1807549 1808046 1808207	1807191 1807262 1807867	1.0 1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Squalene epoxidase, endoplasmic reticular (NADP)	Sterol Metabolism	1723787 1645020 1623741 1711712	
1809048	R_OMPDC@MODELID_222668	1808246 1808098	1807561 1807240	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	orotidine-5'-phosphate decarboxylase	Purine and Pirimidine Biosynthesis	1630872 1748024 1686209 1665411	
1809055	R_PROt2r@MODELID_222668	1807213 1808250	1807220 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	L-proline reversible transport via proton symport			
1809054	R_ATPS3v@MODELID_222668	1807311 1808246 1807530	1807195 1807189 1808211	1.0 3.0 1.0	1.0 1.0 2.0	TRANSLOCATION	0.0	999999.0	ATP synthase, vacuole	Oxidative Phosphorylation	1648369 1745906 1736435 1715283 1723184 1742326 1748502 1623541 1718251 1733323 1748456 1739054 1720334 1632717 1623535 1673742 1740448 1723168 1746689 1743813 1735973	
1809053	R_PPPGOm@MODELID_222668	1808330 1807983	1807201 1807200	2.0 3.0	6.0 2.0	REACTION	0.0	999999.0	protoporphyrinogen oxidase, mitochondrial	Porphyrin and Chlorophyll Metabolism	1630624 1707715	
1809052	R_AABTN@MODELID_222668	1807237 1808199	1807608 1807359	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	_4-acetamidobutyrate deacetylase	Other Sugars Metabolism (Glycogen, Trehalose, Xylose, Sorbitol...)	1671310 1722290 1620481 1653781	
1809043	R_EX_ac_LPAREN_e_RPAREN_@MODELID_222668	1807361	1807363	1.0	1.0	DRAIN	0.0	999999.0	Acetate exchange			
1809042	R_ATPS3g@MODELID_222668	1807283 1808246 1807518	1807238 1808252 1807230	1.0 3.0 1.0	1.0 2.0 1.0	TRANSLOCATION	0.0	999999.0	ATP synthase, Golgi Apparatus	Oxidative Phosphorylation	1648369 1745906 1736435 1715283 1723184 1742326 1748502 1623541 1718251 1733323 1748456 1739054 1720334 1632717 1623535 1673742 1740448 1723168 1746689 1743813 1735973	
1809041	R_H2Otv@MODELID_222668	1807237	1807189	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	H2O transport, vacuolar			
1809040	R_EX_pnto_R_LPAREN_e_RPAREN_@MODELID_222668	1807416	1807414	1.0	1.0	DRAIN	0.0	999999.0	(R)-Pantothenate exchange			
1809047	R_INSt2@MODELID_222668	1807902 1808250	1807904 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	0.0	999999.0	inosine transport in via proton symport			
1809046	R_H2Otn@MODELID_222668	1807197	1807237	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	H2O transport, nuclear			
1809045	R_CSNATifm@MODELID_222668	1807396 1807307	1808155 1807469	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	carnitine O-aceyltransferase, forward reaction, mitochondrial	Alanine and Aspartate Metabolism	1721675 1629915 1631516 1629373 1631517 1678851 1623333 1635605 1631078 1622502 1629367	
1809044	R_H2Otm@MODELID_222668	1807237	1807201	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	H2O transport, mitochondrial			
1809035	R_PTPATim@MODELID_222668	1808218 1807565 1807222	1807816 1807662	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	panthetheine-phosphate adenylyltransferase	Pantothenate and CoA Biosynthesis	1633864 1710280 1626526 1621409 1667027 1732577	
1809034	R_TRPt2m@MODELID_222668	1808301 1808246	1808218 1808296	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	tryptophan mitochondrial transport via proton symport			
1809033	R_DHQS@MODELID_222668	1807818	1807295 1807205	1.0	1.0 1.0	REACTION	0.0	999999.0	_3-dehydroquinate synthase	Tyrosine, Tryptophan and Phenylalanine Metabolism	1619320 1736367 1667890 1708625	
1809032	R_EX_ocdcea_LPAREN_e_RPAREN_@MODELID_222668	1807566	1807567	1.0	1.0	DRAIN	0.0	999999.0	octadecenoate (n-C18:1) exchange			
1809039	R_NADKm@MODELID_222668	1807784 1807222	1808218 1807527 1807907	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	NAD kinase, mitochondrial	NAD Biosythesis	1647080 1673647 1630670 1724445 1632789	
1809038	R_GARFTi@MODELID_222668	1807731 1807299	1807873 1808246 1807452	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	phosphoribosylglycinamide formyltransferase, irreversible	Purine and Pirimidine Biosynthesis	1705569 1626627 1667239 1621590	
1809037	R_TRPt2r@MODELID_222668	1808298 1808250	1808301 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	L-tryptophan reversible transport via proton symport			
1809036	R_EX_uri_LPAREN_e_RPAREN_@MODELID_222668	1807499	1807498	1.0	1.0	DRAIN	0.0	999999.0	Uridine exchange			
1809027	R_EX_dttp_LPAREN_e_RPAREN_@MODELID_222668	1807978	1807975	1.0	1.0	DRAIN	0.0	999999.0	dTTP exchange		1628616 1628582	
1809026	R_PRFGS@MODELID_222668	1807979 1807237 1807214 1807452	1807610 1807557 1807295 1808134 1808246	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0	REACTION	0.0	999999.0	phosphoribosylformylglycinamidine synthase	Purine and Pirimidine Biosynthesis	1629289 1703709 1745645 1665302	
1809025	R_MCOATA@MODELID_222668	1807998 1808202	1808316 1807300	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	Malonyl-CoA-ACP transacylase	Fatty Acid Biosynthesis	1713562 1659917 1630686 1631459 1698391	
1809024	R_NADNm@MODELID_222668	1807201 1807784	1808218 1807528 1807942	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	NAD nucleosidase, mitochondrial	NAD Biosythesis	1632909 1632895 1647054 1722573 1738787 1630663	
1809031	R_ASPTRS@MODELID_222668	1807198 1808160 1807214	1807748 1807817 1807627	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Aspartyl-tRNA synthetase	Alanine and Aspartate Metabolism	1630764 1669342 1622336 1704755 1736561	
1809030	R_8AONNt2@MODELID_222668	1807840 1808250	1807843 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	_8-Amino-7-oxononanoate reversible transport via proton symport			
1809029	R_SBT_Lt@MODELID_222668	1808054	1808047	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	L-sorbitol transport via passive diffusion			
1809028	R_GTPCII@MODELID_222668	1807932 1807237	1807461 1808187 1808246 1807817	1.0 3.0	1.0 1.0 2.0 1.0	REACTION	0.0	999999.0	GTP cyclohydrolase II	Riboflavin Metabolism	1736234 1658013 1679982 1624335 1623447	
1809083	R_TRDRm@MODELID_222668	1807515 1808218 1808048	1807907 1807787	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	thioredoxin reductase (NADPH)	Purine and Pirimidine Biosynthesis	1619640 1698895 1643830 1629447	
1809082	R_FACOAL80p@MODELID_222668	1807312 1807199 1807203	1807609 1807806 1808281	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	fatty-acid--CoA ligase (octanoate), peroxisomal	Fatty Acid Biosynthesis	1633897 1633115 1633083 1715750 1692966	
1809081	R_ACOTAim@MODELID_222668	1807597 1807944	1808273 1807349	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	acteylornithine transaminase, irreversible, mitochondrial	Arginine and Proline Metabolism	1747433 1622107 1626014 1680067 1638517	
1809080	R_FA140COAabcp@MODELID_222668	1807199 1807272 1807186	1807202 1808214 1807533 1807303	1.0 1.0 1.0	1.0 1.0 1.0 1.0	TRANSLOCATION	0.0	999999.0	fatty acid peroxisomal transport via ABC system			
1809087	R_PAN4Ptm@MODELID_222668	1807560	1807565	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	panthetheine 4'-phosphate reversible mitochondrial transport			
1809086	R_EX_sbt_L_LPAREN_e_RPAREN_@MODELID_222668	1808054	1808050	1.0	1.0	DRAIN	0.0	999999.0	L-Sorbitol exchange			
1809085	R_CYSTRS@MODELID_222668	1807892 1808135 1807214	1807217 1807817 1807627	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Cysteinyl-tRNA synthetase	Methionine and Cysteine Metabolism	1732424 1629181 1702382 1638159	
1809084	R_DMATT@MODELID_222668	1808230 1807659	1808283 1807817	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	dimethylallyltranstransferase	Sterol Metabolism	1659320 1736670 1624638 1633775 1675059	
1809075	R_NH4t@MODELID_222668	1807965	1807968	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	ammonia reversible transport		1741656	
1809074	R_MDH@MODELID_222668	1807905 1807781	1808161 1808236 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	-999999.0	999999.0	malate dehydrogenase	Oxidative Phosphorylation	1659642 1683082 1748825 1621340 1738194 1621362 1628866 1623763	
1809073	R_NADS1@MODELID_222668	1808077 1807968 1807214	1807781 1808246 1807817 1807627	1.0 1.0 1.0	1.0 1.0 1.0 1.0	REACTION	0.0	999999.0	NAD synthase (nh3)	NAD Biosythesis	1647449 1671386 1632836 1624917 1741061	
1809072	R_UPP3S@MODELID_222668	1807451	1807237 1808003	1.0	1.0 1.0	REACTION	0.0	999999.0	uroporphyrinogen-III synthase	Porphyrin and Chlorophyll Metabolism	1625641 1744732 1709616 1664774	
1809079	R_DPCOAK@MODELID_222668	1807214 1807620	1807557 1807300 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	dephospho-CoA kinase	Pantothenate and CoA Biosynthesis	1671132 1627933 1630542 1723521 1647668	
1809078	R_ARAB1D1@MODELID_222668	1807781 1808267	1808161 1808246 1807951	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	D-arabinose 1-dehydrogenase (NAD)	Arabinose Metabolism	1645591 1625302 1675750	
1809077	R_ME1m@MODELID_222668	1807917 1807784	1808289 1808172 1807247	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	malic enzyme (NAD), mitochondrial	Anaplerotic Reactions	1628876 1670479 1712589 1633407 1645056 1621665 1670821 1631413 1722436 1645046	
1809076	R_NNAT@MODELID_222668	1807214 1808122 1808246	1808077 1807817	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	nicotinate-nucleotide adenylyltransferase	NAD Biosythesis	1745035 1625210 1625216 1625217 1667587 1710836 1627158	
1809067	R_FA181COAabcp@MODELID_222668	1807199 1807589 1807186	1807618 1808214 1807533 1807303	1.0 1.0 1.0	1.0 1.0 1.0 1.0	TRANSLOCATION	0.0	999999.0	fatty acyl-CoA peroxisomal transport via ABC system			
1809066	R_HISTRSm@MODELID_222668	1807915 1807443 1807222	1807816 1807601 1807791	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	histidyl-tRNA synthetase, mitochondrial	Histidine Metabolism	1740587 1702363 1625472 1626740 1637927	
1809065	R_ATPM@MODELID_222668	1807237 1807214	1807557 1807295 1808246	1.0 1.0	1.0 1.0 1.0	ATPM	0.0	999999.0	ATP maintenance requirement	Nucleotide Salvage Metabolism	1648369 1745906 1736435 1715283 1723184 1742326 1748502 1623541 1718251 1733323 1748456 1739054 1720334 1632717 1623535 1673742 1740448 1723168 1746689 1743813 1735973	
1809064	R_EX_dcyt_LPAREN_e_RPAREN_@MODELID_222668	1807369	1807383	1.0	1.0	DRAIN	0.0	999999.0	Deoxycytidine exchange			
1809071	R_SQ23EPXter@MODELID_222668	1807262	1807257	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	Squalene-2,3-epoxide endoplamic reticular transport			
1809070	R_THFtm@MODELID_222668	1807873	1807868	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	_5,6,7,8-Tetrahydrofolate transport, diffusion, mitochondrial			
1809069	R_MFAPS_SC@MODELID_222668	1807809 1807327	1808095 1807559 1808246	0.01 1.0	1.0 0.01 1.0	REACTION	0.0	999999.0	methylene-fatty-acyl-phospholipid synthase, yeast-specific	Phospholipid Biosynthesis	1626082	
1809068	R_IND3ACtm@MODELID_222668	1807526	1807532	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	indole-3-acetate mitochondrial transport via diffusion			
1809059	R_ALDD2ym@MODELID_222668	1807201 1807907 1807302	1807288 1808218 1808048	1.0 1.0 1.0	1.0 2.0 1.0	REACTION	0.0	999999.0	aldehyde dehydrogenase (acetylaldehyde, NADP), mitochondrial	Tyrosine, Tryptophan and Phenylalanine Metabolism	1677563 1632474 1715129 1669907 1625653	
1809058	R_EX_pap_LPAREN_e_RPAREN_@MODELID_222668	1808344	1808342	1.0	1.0	DRAIN	0.0	999999.0	Adenosine 3',5'-bisphosphate exchange			
1809057	R_MELTGH@MODELID_222668	1807636 1807237	1808323 1807649	1.0 1.0	1.0 1.0	REACTION	-999999.0	999999.0	Melibiitol galactohydrolase	Galactose Metabolism	1660878 1709716 1621526	
1809056	R_THRD_Lm@MODELID_222668	1808002	1807960 1807619	1.0	1.0 1.0	REACTION	0.0	999999.0	L-threonine deaminase, mitochondrial	Glycine, Serine, Lysine and Threonine Metabolism	1663816 1628458 1712774 1686308 1628454 1623814	
1809063	R_NTRLASE@MODELID_222668	1807865 1807237	1807526 1807968	1.0 2.0	1.0 1.0	REACTION	0.0	999999.0	nitrilase	Nitrogen Metabolism	1708664 1668002 1619412 1732180	
1809062	R_PAtm_SC@MODELID_222668	1807384	1807386	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	phosphatidate reversible transport, mitochondrial, yeast-specific			
1809061	R_CBPSn@MODELID_222668	1807197 1807672 1807228 1807984	1807286 1808217 1807525 1807600 1807486	1.0 1.0 2.0 1.0	1.0 2.0 2.0 1.0 1.0	REACTION	0.0	999999.0	carbamoyl-phosphate synthase (glutamine-hydrolysing), nuclear	Arginine and Proline Metabolism	1715929 1655789 1626334 1631968 1678978	
1809060	R_THYMt3r@MODELID_222668	1808250 1807585	1807611 1808246	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	thymine reversible transport via proton antiport			
1809115	R_NMNt2p@MODELID_222668	1808056 1808246	1808049 1808214	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	NMN peroxisomal transport via proton symport			
1809114	R_4HTHRS@MODELID_222668	1807237 1807531	1807295 1807709	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	_4-Hydroxy-L-threonine synthase	Glycine, Serine, Lysine and Threonine Metabolism	1721928 1710003 1632369 1646563	
1809113	R_NTP4@MODELID_222668	1807237 1807546	1807807 1807295 1808246	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	nucleoside-triphosphatase (dGTP)	Nucleotide Salvage Metabolism	1691582 1720913 1632740	
1809112	R_NTP3@MODELID_222668	1807932 1807237	1807295 1808246 1808185	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	nucleoside-triphosphatase (GTP)	Nucleotide Salvage Metabolism	1628536 1622958 1659584 1632739 1720884 1683014	
1809119	R_MIP2CS324_SC@MODELID_222668	1807640 1807937	1807980 1807677	0.01 0.01	0.01 0.01	REACTION	0.0	999999.0	mannose-(inositol-P)2-ceramide synthase (ceramide-3, 24C), yeast specific	Sphingolipid Metabolism	1620682	
1809118	R_C8STI@MODELID_222668	1807930	1807691	1.0	1.0	REACTION	0.0	999999.0	C-8 sterol isomerase	Sterol Metabolism	1626466	
1809117	R_ASPCTn@MODELID_222668	1807486 1808145	1807286 1808217 1807370	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	aspartate carbamoyltransferase, nuclear	Purine and Pirimidine Biosynthesis	1721322 1649675 1630522 1630666 1707340 1627907	
1809116	R_FAS100ACPm@MODELID_222668	1808218 1808048 1807805 1808302	1807201 1807907 1807764 1807997 1807247	3.0 2.0 1.0 1.0	1.0 2.0 1.0 1.0 1.0	REACTION	0.0	999999.0	fatty-acyl-ACP synthase (n-C10:0ACP), mitochondrial	Fatty Acid Biosynthesis	1622446 1692948	
1809107	R_ATPtp_H@MODELID_222668	1808214 1807214 1807533	1807199 1807557 1808246	1.0 1.0 1.0	1.0 1.0 1.0	TRANSLOCATION	0.0	999999.0	ADP/ATP transporter, peroxisomal		1694731	
1809106	R_ARAB1D2@MODELID_222668	1808267 1807898	1807967 1808246 1807951	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	D-arabinose 1-dehydrogenase (NADP)	Arabinose Metabolism	1676473 1645432 1625300	
1809105	R_IMPD@MODELID_222668	1808282 1807237 1807781	1808161 1807927 1808246	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	IMP dehydrogenase	Purine and Pirimidine Biosynthesis	1713890 1625554 1684818 1634516	
1809104	R_EX_lac_L_LPAREN_e_RPAREN_@MODELID_222668	1807874	1807869	1.0	1.0	DRAIN	0.0	999999.0	L-Lactate exchange		1647777 1708419 1731968 1620180	
1809111	R_H2Oter@MODELID_222668	1807237	1807191	1.0	1.0	TRANSLOCATION	-999999.0	999999.0	H2O endoplasmic reticulum transport			
1809110	R_FA160tp@MODELID_222668	1807881	1807715	1.0	1.0	TRANSLOCATION	0.0	999999.0	fatty acid peroxisomal transport			
1809109	R_FTHFCLm@MODELID_222668	1807319 1807222	1807982 1807285 1807527	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	_5-formethyltetrahydrofolate cyclo-ligase, mitochondrial	Folate Metabolism	1620952 1630632 1637728 1680294	
1809108	R_HISTP@MODELID_222668	1807237 1807207	1807295 1808146	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	histidinol-phosphatase	Histidine Metabolism	1621578 1667642 1735759 1710343	
1809099	R_ACSp@MODELID_222668	1807312 1807199 1807276	1807609 1807806 1807456	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	acetyl-CoA synthetase	Pyruvate Metabolism	1670715 1716780 1633247 1623679 1623683 1645522 1623732	
1809098	R_GUAPRT@MODELID_222668	1808192 1807338	1808075 1807817	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	guanine phosphoribosyltransferase	Nucleotide Salvage Metabolism	1712878 1683581 1651952 1625380	
1809097	R_FAS80COA_L@MODELID_222668	1807475 1808202 1807967 1808246	1808274 1807240 1807237 1807300 1807898	1.0 3.0 6.0 9.0	1.0 3.0 3.0 3.0 6.0	REACTION	0.0	999999.0	fatty acyl-CoA synthase (n-C8:0CoA), lumped reaction	Fatty Acid Biosynthesis	1692539 1621808	
1809096	R_ACOAH@MODELID_222668	1807359 1807300 1808246	1807475 1807237	1.0 1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	acetyl-CoA hydrolase	Pyruvate Metabolism	1739641 1670702 1644947 1633847 1626567	
1809103	R_ACSm@MODELID_222668	1807288 1807307 1807222	1807816 1807469 1807601	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	acetyl-CoA synthetase	Pyruvate Metabolism	1670715 1716780 1623679 1633247 1645522 1623683 1623732	
1809102	R_IMPC@MODELID_222668	1808282 1807237	1807209	1.0 1.0	1.0	REACTION	-999999.0	999999.0	IMP cyclohydrolase	Purine and Pirimidine Biosynthesis	1634479 1684803 1625541 1732612	
1809101	R_ME2m@MODELID_222668	1807917 1807907	1808048 1808289 1807247	1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	malic enzyme (NADP), mitochondrial	Anaplerotic Reactions	1670841 1645064 1621760 1739489 1628884	
1809100	R_G6PDA@MODELID_222668	1807237 1807634	1807968 1808111	1.0 1.0	1.0 1.0	REACTION	0.0	999999.0	glucosamine-6-phosphate deaminase	Glutamate, Glutamine and Glutathione Metabolism	1668312 1619345 1713520 1676869	
1809091	R_NMNt2m@MODELID_222668	1808056 1808246	1808218 1808055	1.0 1.0	1.0 1.0	TRANSLOCATION	-999999.0	999999.0	NMN mitochondrial transport via proton symport			
1809090	R_EX_arab_D_LPAREN_e_RPAREN_@MODELID_222668	1808271	1808269	1.0	1.0	DRAIN	0.0	999999.0	D-Arabinose exchange			
1809089	R_LYSTRSm@MODELID_222668	1807588 1807278 1807222	1807816 1807601 1807315	1.0 1.0 1.0	1.0 1.0 1.0	REACTION	0.0	999999.0	Lysyl-tRNA synthetase, mitochondrial	Glycine, Serine, Lysine and Threonine Metabolism	1700683 1637999 1627248 1633537 1738661	
1809088	R_EX_inost_LPAREN_e_RPAREN_@MODELID_222668	1807719	1807720	1.0	1.0	DRAIN	0.0	999999.0	myo-Inositol exchange			
