Id	Entry	Left	Right	LeftStoich	RightStoich	Name
3717412	rxn08997	3653163	3653163	1.0	1.0	NMN transport via diffusion (extracellular to periplasm)
3717413	rxn33953	3652591 3652578 3652557	3652568 3652983 3652677 3652570	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Glutamate-Ammonia Lyase
3717415	rxn06335	3653294 3653734	3652574 3671149	1.0 1.0	1.0 1.0	(S)-2-methylbutanoyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-(2-methylbutanoyl)transferase
3717416	rxn08996	3653163 3652556	3652677 3652801 3652739	1.0 1.0	1.0 1.0 1.0	NMN transport via NMN glycohydrolase (periplasm)
3717417	rxn33952	3652557 3652591 3652578	3652677 3652568 3652983 3652570	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Glutamate-Ammonia Lyase
3717418	rxn08991	3652973	3652973	1.0	1.0	nickel transport via diffusion (extracellular to periplasm)
3717419	rxn08990	3652973 3652677	3652973 3652677	1.0 1.0	1.0 1.0	nickle (Ni+2) transport out via proton antiport (periplasm)
3717420	rxn06330	3652624 3669345	3652556 3669411 3652759	2.0 1.0	2.0 1.0 1.0	glutathione:lipid-hydroperoxide oxidoreductase
3717421	rxn08993	3652973 3652556 3652557	3652973 3652570 3652568 3652677	1.0 1.0 1.0	1.0 1.0 1.0 1.0	nickel transport via ABC system (uptake, periplasm)
3717422	rxn08992	3652973	3652973	1.0	1.0	nickel (+2) transport in via permease (no H+)
3717423	rxn21968	3652584 3679845	3679842 3652587	1.0 1.0	1.0 1.0	S-adenosyl-L-methionine:27S pre-rRNA (guanosine2922-2'-O-)-methyltransferase
3717426	rxn21969	3652584 3679775	3652587 3657114 3652663 3679744	2.0 1.0	1.0 1.0 1.0 1.0	S-adenosyl-L-methionine:23S rRNA (adenine2503-C2)-methyltransferase
3717429	rxn06336	3653734	3670553	1.0	1.0	R03175
3717431	rxn08999	3652690	3652690	1.0	1.0	nitrite transport via diffusion (extracellular to periplasm)
3717432	rxn21966	3652584 3679542	3652587 3679520	1.0 1.0	1.0 1.0	rsmG (gene name)
3717435	rxn06337	3669114 3653744	3653117 3669115	1.0 1.0	1.0 1.0	rxn06337
3717436	rxn08998	3652690 3652677	3652690 3652677	1.0 1.0	1.0 1.0	nitrite transport in via proton symport, reversible (periplasm)
3717437	rxn21967	3652584 3679718	3679714 3652677 3652587	1.0 1.0	1.0 1.0 1.0	mitochondrial rRNA MTase 2
3717440	rxn06338	3652597 3669348	3670053 3652580	1.0 1.0	1.0 1.0	UDPglucose:phosphopolyprenol D-glucosyltransferase
3717441	rxn21964	3652584 3679789	3652677 3679732 3652587	1.0 1.0	1.0 1.0 1.0	S-adenosyl-L-methionine:23S rRNA (guanine2445-N2)-methyltransferase
3717443	rxn06339	3653761 3669114	3669115 3654947 3652677	1.0 1.0	1.0 1.0 6.0	R03195
3717445	rxn21965	3652584 3679537	3679505 3652587 3652677	1.0 1.0	1.0 1.0 1.0	16S rRNA (guanine1207-N2)-methyltransferase
3717447	rxn18310	3652556 3685785 3652557	3652570 3685785 3652677 3652568	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717448	rxn21962	3688186	3656919	1.0	1.0	chondroitin AC lyase
3717451	rxn21963	3679793 3652584	3652677 3652587 3679755	1.0 1.0	1.0 1.0 1.0	23S rRNA (guanine745-N1)-methyltransferase
3717453	rxn21960	3689279 3652556	3689277 3652677 3652634	1.0 1.0	1.0 1.0 1.0	glucuronate-2-sulfatase
3717455	rxn21961	3652556 3689279	3652677 3689277 3652634	1.0 1.0	1.0 1.0 1.0	glucuronate-2-sulfatase
3717456	rxn18314	3652556 3685789 3652557	3652568 3652677 3685789 3652570	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717457	rxn18313	3652557 3652556 3685788	3652570 3652677 3685788 3652568	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717458	rxn18312	3685787 3652556 3652557	3685787 3652677 3652568 3652570	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717459	rxn18311	3652557 3685786 3652556	3685786 3652570 3652677 3652568	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717460	rxn18318	3652556 3685793 3652557	3652677 3652570 3652568 3685793	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717461	rxn33959	3652963 3653670	3652603 3653444	1.0 1.0	1.0 1.0	Cysteine Synthase
3717463	rxn18317	3685792 3652556 3652557	3685792 3652677 3652570 3652568	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717464	rxn33958	3652590 3694957	3653670 3652574	1.0 1.0	1.0 1.0	Serine Acetyltransferase
3717466	rxn18316	3652556 3685791 3652557	3652568 3652677 3685791 3652570	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717467	rxn18315	3652556 3652557 3685790	3652570 3685790 3652568 3652677	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717468	rxn33955	3652557 3675747	3694880 3652568	1.0 1.0	1.0 1.0	Aspartate Kinase
3717470	rxn33954	3653696 3652556	3694957 3652570	1.0 1.0	1.0 1.0	Phosphoserine Phosphatase
3717472	rxn33957	3694891 3652677 3652561	3652565 3652948	1.0 1.0 1.0	1.0 1.0	Homoserine dehydrogenase
3717474	rxn18319	3652557 3685794 3652556	3652677 3685794 3652568 3652570	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717475	rxn33956	3652561 3694880	3694891 3652570 3652565	1.0 1.0	1.0 1.0 1.0	Aspartate Semialdehyde Dehydrogenase
3717477	rxn06321	3652567 3653672	3655944 3652575 3669143	1.0 1.0	1.0 1.0 1.0	Renilla-luciferin:oxygen 2-oxidoreductase (decarboxylating)
3717478	rxn08984	3652677 3654105	3652677 3654105	1.0 1.0	1.0 1.0	Sodium/proton antiport
3717480	rxn33962	3652935	3694947 3652556 3652575	1.0	1.0 1.0 1.0	Prephenate Dehyratase
3717482	rxn06322	3652568 3669338	3652677 3669450 3652570	1.0 1.0	1.0 1.0 1.0	ADP:alpha-D-aldose-1-phosphate adenylyltransferase
3717483	rxn08983	3652677 3654105	3652677 3654105	2.0 1.0	2.0 1.0	Sodium/proton antiport
3717484	rxn31300	3694594 3652706	3652606 3694552	1.0 1.0	1.0 1.0	glycosyl transferase family 1 protein
3717485	rxn33961	3694906	3653635	1.0	1.0	3-Dehydroquinate Synthetae
3717487	rxn06323	3669338 3653162	3669460 3652570 3652677	1.0 1.0	1.0 1.0 1.0	NDP:alpha-D-aldose-1-phosphate nucleotidyltransferase
3717488	rxn08986	3652578	3652578	1.0	1.0	ammonia transport via diffusion (extracellular to periplasm)
3717489	rxn31301	3656968 3653015	3652606 3679012	1.0 1.0	1.0 1.0	galactoside 2-alpha-L-fucosyltransferase / xyloglucan alpha-(1,2)-fucosyltransferase (FUT1) (FT1)
3717490	rxn33964	3652935 3652591	3694886 3652593	1.0 1.0	1.0 1.0	Prephenate Aminotransferase
3717492	rxn06324	3669339 3652659	3669341 3653744	1.0 1.0	1.0 1.0	L-Ascorbate:ferricytochrome-b5 oxidoreductase
3717493	rxn08985	3654105	3654105	1.0	1.0	sodium transport via diffusion (extracellular to periplasm)
3717494	rxn31302	3694568 3653015	3679006 3652606	1.0 1.0	1.0 1.0	galactoside 2-alpha-L-fucosyltransferase / xyloglucan alpha-(1,2)-fucosyltransferase (FUT1) (FT1)
3717495	rxn33963	3694947 3652591	3652593 3654669	1.0 1.0	1.0 1.0	Aromatic Amino Acid Transferase
3717497	rxn08982	3652677 3654105	3654105 3652677	3.0 2.0	2.0 3.0	TRANS-RXN-130.cp
3717499	rxn33960	3652556 3652665 3652958	3694906	1.0 1.0 1.0	1.0	DAP synthase
3717501	rxn06320	3669337 3669114	3669115 3669367	1.0 1.0	1.0 1.0	Polyvinyl-alcohol:(acceptor) oxidoreductase
3717502	rxn08981	3652934 3652556 3652557 3652742	3652570 3652677 3653930 3652568 3652577	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0	nicotinic acid mononucleotide pyrophosphorylase
3717503	rxn06329	3669130 3653722 3652677	3656338 3669131	1.0 1.0 2.0	1.0 1.0	1,4,5,6-Tetrahydro-6-oxonicotinate:ferredoxin oxidoreductase
3717504	rxn21959	3689462 3652556	3689460 3652634 3652677	1.0 1.0	1.0 1.0 1.0	RXN-11570.c
3717506	rxn21957	3688676 3652556	3652677 3688459 3652634	1.0 1.0	2.0 1.0 1.0	iduronate-2-sulfate sulfatase
3717507	rxn21958	3652556 3688676	3652634 3688459 3652677	1.0 1.0	1.0 1.0 2.0	iduronate-2-sulfate sulfatase
3717508	rxn06325	3669343 3652557	3652568 3670080	1.0 1.0	1.0 1.0	ATP:myosin-light-chain O-phosphotransferase
3717509	rxn21955	3689455 3652556	3652677 3652634 3689458	1.0 1.0	1.0 1.0 1.0	chondroitin sulfatase
3717510	rxn06326	3670080 3652556	3652677 3652570 3669343	1.0 1.0	1.0 1.0 1.0	[Myosin-light-chain]-phosphate phosphohydrolase
3717511	rxn08987	3652578	3652578	1.0	1.0	TRANS-RXN0-206.cp
3717513	rxn21956	3689455 3652556	3689458 3652677 3652634	1.0 1.0	1.0 1.0 1.0	chondroitin sulfatase
3717514	rxn06327	3653712 3669114	3669115 3653842	1.0 1.0	1.0 1.0	(R)-Pantolactone:acceptor oxidoreductase (flavin-containing)
3717515	rxn21953	3652867 3689100	3652580 3652677 3689057	1.0 1.0	1.0 1.0 1.0	glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase
3717516	rxn06328	3652556 3669722	3653721 3652654	1.0 1.0	1.0 1.0	alpha-L-fucoside fucohydrolase
3717517	rxn08989	3652556 3652973 3652557	3652568 3652677 3652570 3652973	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Nickle (Ni+2) ABC transporter (periplasm)
3717518	rxn21954	3689100 3652867	3689057 3652677 3652580	1.0 1.0	1.0 1.0 1.0	glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase
3717519	rxn21951	3689259 3652628	3652629 3652677 3689256	1.0 1.0	1.0 1.0 1.0	RXN-11563.c
3717521	rxn21952	3689259 3652628	3652629 3652677 3689256	1.0 1.0	1.0 1.0 1.0	RXN-11563.g
3717523	rxn21950	3652628 3689273	3652677 3689259 3652629	1.0 1.0	1.0 1.0 1.0	[heparan-sulfate]-6-O-sulfotransferase
3717524	rxn18303	3685778 3652557 3652556	3652568 3652677 3652570 3685778	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717525	rxn18302	3652556 3652557 3685777	3652568 3652677 3652570 3685777	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717526	rxn18301	3652557 3685776 3652556	3685776 3652677 3652568 3652570	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717527	rxn18300	3652557 3685775 3652556	3652568 3652570 3685775 3652677	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717528	rxn18307	3652557 3652556 3685782	3685782 3652568 3652677 3652570	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717529	rxn31307	3694602 3669380	3669127 3694604	1.0 1.0	1.0 1.0	ALG6, ALG8 glycosyltransferase family protein
3717531	rxn18306	3685781 3652557 3652556	3652677 3652568 3685781 3652570	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717532	rxn31308	3669380 3694604	3694556 3669127	1.0 1.0	1.0 1.0	expressed protein
3717534	rxn33969	3652556 3652618	3652633 3657731	1.0 1.0	1.0 1.0	GTP Cyclohydrolase I
3717536	rxn18305	3652556 3685780 3652557	3652677 3652570 3652568 3685780	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717537	rxn31309	3652761 3664413	3655799 3652677 3652577	7.0 1.0	1.0 7.0 7.0	dehydrodolichyl diphosphate synthase / DEDOL-PP synthase (DPS)
3717539	rxn18304	3652556 3685779 3652557	3652677 3652570 3652568 3685779	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717540	rxn31303	3694552 3670072	3694596 3669127	1.0 1.0	1.0 1.0	alpha-1,3-mannosyltransferase
3717542	rxn33966	3694886 3652565	3652677 3652561 3652680 3652575	1.0 1.0	1.0 1.0 1.0 1.0	Arogenate Dehydrogenase
3717544	rxn31304	3694596 3670072	3694598 3669127	1.0 1.0	1.0 1.0	curculin-like (mannose-binding) lectin family protein
3717546	rxn33965	3694886	3654669 3652556 3652575	1.0	1.0 1.0 1.0	Arogenate Dehydratase
3717548	rxn18309	3652556 3652557 3685784	3652568 3652570 3652677 3685784	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717549	rxn31305	3694600 3670072	3669127 3694554	1.0 1.0	1.0 1.0	curculin-like (mannose-binding) lectin family protein
3717550	rxn33968	3669131 3652591	3652983 3652677 3669130 3652593	2.0 2.0	1.0 2.0 2.0 1.0	Glutamate Synthase (Ferredoxin)
3717552	rxn18308	3652556 3685783 3652557	3652570 3652677 3685783 3652568	1.0 1.0 1.0	1.0 1.0 1.0 1.0	Mg2+-ATPase
3717553	rxn31306	3669380 3694554	3669127 3694602	1.0 1.0	1.0 1.0	ALG6, ALG8 glycosyltransferase family
3717555	rxn33967	3652561 3652677 3652593 3652983	3652565 3652591	1.0 1.0 1.0 1.0	1.0 2.0	Glutamate Synthase
3717557	rxn06355	3669363 3652557	3652568 3669382	1.0 1.0	1.0 1.0	ATP:[acetyl-CoA carboxylase] phosphotransferase
3717558	rxn06356	3669382 3652556	3652570 3652677 3669363	1.0 1.0	1.0 1.0 1.0	[Acetyl-CoA carboxylase] phosphate phosphohydrolase
3717559	rxn33931	3652597	3652626	1.0	1.0	UDPGLUCEPIM-RXN.d.maizeexp.CPD-12575
3717561	rxn06357	3652557 3669365	3670152 3652568	1.0 1.0	1.0 1.0	ATP:beta-adrenergic-receptor phosphotransferase
3717562	rxn33930	3670611 3652698 3652649 3652646 3652556	3652575 3652577 3652574 3652631 3668820	2.0 1.0 1.0 1.0 1.0	1.0 1.0 2.0 1.0 1.0	Average PE Lipid
3717564	rxn06350	3653831 3669114	3669115 3658204	1.0 1.0	1.0 1.0	R03257
3717566	rxn06351	3652567 3669252 3654735	3652556 3669253 3653841	1.0 1.0 1.0	1.0 1.0 1.0	Corticosterone,reduced-adrenal-ferredoxin:oxygen oxidoreductase (18-hydroxylating)
3717567	rxn06352	3669114 3653841	3669115 3654441 3652677	1.0 1.0	1.0 1.0 2.0	rxn06352
3718016	rxn16516	3678273 3652556	3675531 3656054	1.0 1.0	1.0 1.0	[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine N-acetylglucosaminyl hydrolase
3718018	rxn16508	3652942 3653204	3678258 3652568	1.0 1.0	1.0 1.0	ADP-glucose:D-glycerate 2-alpha-D-glucosyltransferase
3718019	rxn16509	3652942 3652706	3652606 3664652	1.0 1.0	1.0 1.0	GDP-mannose:D-glycerate 2-alpha-D-mannosyltransferase
3718020	rxn04520	3665840	3665841	1.0	1.0	R06688
3718022	rxn04524	3665842	3665843 3652677	1.0	1.0 2.0	R06692
3718024	rxn04523	3665839	3665842	1.0	1.0	R06691
3718026	rxn04522	3654559	3654340	1.0	1.0	R06690
3718028	rxn04521	3665841	3652677 3654559	1.0	2.0 1.0	R06689
3718030	rxn04528	3665847	3665848	1.0	1.0	R06696
3718032	rxn04527	3652677 3665846	3665847	2.0 1.0	1.0	R06695
3718034	rxn04526	3654559 3652677	3665844	1.0 2.0	1.0	R06694
3718036	rxn04525	3665843	3654559	1.0	1.0	S-adenosyl-L-methionine:carminomycin O-methyltransferase
3718038	rxn04529	3665848	3658555	1.0	1.0	R06697
3718040	rxn16502	3657293 3669114	3657296 3669115	1.0 2.0	1.0 2.0	all-trans-zeta-carotene:acceptor oxidoreductase
3718041	rxn16503	3652817 3652556 3652677	3652578 3678251	1.0 1.0 1.0	1.0 1.0	S-methyl-5'-thioadenosine amidohydrolase
3718042	rxn16500	3652556 3678247	3678249	1.0 1.0	1.0	streptothricin-F hydrolase
3718043	rxn16501	3678211 3675729	3671016 3695489	1.0 1.0	1.0 1.0	7,9,9'-tricis-neurosporene:quinone oxidoreductase
3718044	rxn16506	3670870 3652855	3653162 3678256	1.0 1.0	1.0 1.0	NDP-glucose:3-phospho-D-glycerate 2-alpha-D-glucosyltransferase
3718045	rxn16507	3652556 3678256	3652570 3678258	1.0 1.0	1.0 1.0	alpha-D-glucosyl-3-phospho-D-glycerate phosphohydrolase
3718046	rxn16504	3652677 3678253 3652556	3678254 3652578	1.0 1.0 1.0	1.0 1.0	5-nitroanthranilate aminohydrolase
3718047	rxn16505	3678255 3652558	3652560 3669141 3652677	1.0 1.0	1.0 1.0 1.0	flavin:NAD+ oxidoreductase
3718048	rxn04593	3652557 3665897 3665881	3652677 3652585 3665900 3652577	1.0 1.0 1.0	1.0 1.0 1.0 1.0	R06778
3718050	rxn28560	3652556 3652982	3652585 3652677 3652739	1.0 1.0	1.0 2.0 1.0	ADP-ribose pyrophosphatase
3718052	rxn04592	3652557 3665895 3665881	3652585 3665897 3652577 3652677	1.0 1.0 1.0	1.0 1.0 1.0 1.0	R06777
3718054	rxn04591	3665883 3652677 3665879	3652556 3665885	1.0 1.0 1.0	1.0 1.0	rxn04591
3718055	rxn28562	3653551	3653551	1.0	1.0	RXN0-1565.cp
3718057	rxn04590	3665888 3652584	3665890 3652587 3652677	1.0 1.0	1.0 1.0 1.0	R06774
3718059	rxn28561	3653551	3653551	1.0	1.0	RXN0-2121.ce
3718061	rxn04597	3652677 3652567 3652560 3657475	3664707 3652558	1.0 1.0 1.0 1.0	1.0 1.0	3-phenylpropanoate,NADH:oxygen oxidoreductase (2,3-hydroxylating)
3718062	rxn28564	3688843	3688843	1.0	1.0	RXN0-2181.ce
3718064	rxn04596	3653113	3665945	1.0	1.0	R06781
3718066	rxn28563	3652608 3693512	3693848	1.0 1.0	1.0	RXN0-1641.c
3718068	rxn04595	3657475	3664547	1.0	1.0	R06780
3718070	rxn28566	3655903	3655903	1.0	1.0	RXN0-1683.ce.maizeexp.1-KESTOTRIOSE_1-KESTOTRIOSE
3718072	rxn04594	3652934	3662762	1.0	1.0	rxn04594
3718073	rxn28565	3693446	3693446	1.0	1.0	RXN0-1683.ce
3718075	rxn28568	3680308	3680308	1.0	1.0	RXN0-1683.ce.maizeexp.6G-KESTOTETRAOSE_6G-KESTOTETRAOSE
3718077	rxn28567	3670594	3670594	1.0	1.0	RXN0-1683.ce.maizeexp.6-KESTOSE_6-KESTOSE
3718079	rxn04599	3652558 3664707	3652560 3652677 3656174	1.0 1.0	1.0 1.0 1.0	3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate:NAD+ oxidoreductase
3718080	rxn04598	3652677 3653113 3652567 3652560	3652558 3665947	1.0 1.0 1.0 1.0	1.0 1.0	trans-cinnamate,NADH:oxygen oxidoreductase (2,3-hydroxylating)
3718081	rxn28569	3653673	3653673	1.0	1.0	RXN0-1683.ce.maizeexp.ALPHA-D-GALACTOSE_ALPHA-D-GALACTOSE
3718083	rxn16571	3671134 3652556	3675451 3657878 3652677	1.0 1.0	1.0 1.0 1.0	beta-D-glucopyranosyl abscisate glucohydrolase
3718085	rxn16572	3652556 3678362	3678271 3652677 3678331	1.0 1.0	1.0 1.0 1.0	trans-Permethrin acylhydrolase
3718086	rxn16570	3671134 3652556	3652892 3652677 3657878	1.0 1.0	1.0 1.0 1.0	beta-D-glucopyranosyl abscisate glucohydrolase
3718088	rxn16575	3652567 3671332 3669115	3652556 3678325 3669114	2.0 1.0 2.0	3.0 1.0 2.0	4,4'-diaponeurosporene,AH2:oxygen 4-oxidoreductase
3718089	rxn16576	3669115 3678325 3652567	3652556 3669114 3671333	1.0 1.0 1.0	1.0 1.0 1.0	4,4'-diaponeurosporen-4-al,AH2:oxygen 4-oxidoreductase
3718090	rxn16573	3652556 3678335	3652766 3678332	1.0 1.0	1.0 1.0	pimelyl-[acyl-carrier protein] methyl ester hydrolase
3718092	rxn16574	3657730 3652557	3678340 3652577 3652677	1.0 1.0	1.0 1.0 1.0	ATP:molybdopterin adenylyltransferase
3718093	rxn16579	3674098 3652761	3678349 3652677 3652577	1.0 1.0	1.0 1.0 1.0	(2Z,6E)-farnesyl-diphosphate:isopentenyl-diphosphate cistransferase (adding 9-11 isopentenyl units)
3718094	rxn16577	3652557 3654571	3652677 3652568 3678342	1.0 1.0	1.0 1.0 1.0	ATP:hygromycin-B 4-O-phosphotransferase
3718095	rxn16578	3652761 3653046	3652577 3652677 3678345	7.0 1.0	7.0 7.0 1.0	geranylgeranyl-diphosphate:isopentenyl-diphosphate cistransferase (adding 7 isopentenyl units)
3718096	rxn04582	3665880	3665879	1.0	1.0	R06763
3718098	rxn28571	3653593	3653593	1.0	1.0	RXN0-1683.ce.maizeexp.ALPHA-MALTOSE_ALPHA-MALTOSE
3718100	rxn04581	3665877	3665880	1.0	1.0	R06762
3718102	rxn28570	3675451	3675451	1.0	1.0	RXN0-1683.ce.maizeexp.ALPHA-GLUCOSE_ALPHA-GLUCOSE
3718104	rxn04580	3665878 3652567	3652575 3665879 3652556	1.0 1.0	1.0 1.0 1.0	R06759
3718106	rxn28573	3680754	3680754	1.0	1.0	RXN0-1683.ce.maizeexp.BIFURCOSE_BIFURCOSE
3718108	rxn28572	3695133	3695133	1.0	1.0	RXN0-1683.ce.maizeexp.BETA-D-FRUCTOSE_BETA-D-FRUCTOSE
3718110	rxn04586	3665905 3665892	3653060 3665893	1.0 1.0	1.0 1.0	R06770
3718112	rxn28575	3657009	3657009	1.0	1.0	RXN0-1683.ce.maizeexp.CPD-12557_CPD-12557
3718114	rxn04585	3665881 3652557 3665879	3665892 3652577 3652677 3652585	1.0 1.0 1.0	1.0 1.0 1.0 1.0	R06769
3718116	rxn28574	3653194	3653194	1.0	1.0	RXN0-1683.ce.maizeexp.CPD-1099_CPD-1099
3718118	rxn04584	3652584 3665905 3665900	3665903 3652587 3652677 3653060	2.0 2.0 1.0	1.0 2.0 2.0 2.0	R06767
3718120	rxn28577	3692393	3692393	1.0	1.0	RXN0-1683.ce.maizeexp.CPD-13038_CPD-13038
3718122	rxn04583	3665882 3652737	3665883 3652677	1.0 1.0	1.0 1.0	rxn04583
3718123	rxn28576	3654329	3654329	1.0	1.0	RXN0-1683.ce.maizeexp.CPD-13037_CPD-13037
3718125	rxn28579	3684469	3684469	1.0	1.0	RXN0-1683.ce.maizeexp.CPD-2281_CPD-2281
3718127	rxn04589	3665905 3665885	3653060 3665888	1.0 1.0	1.0 1.0	R06773
3718129	rxn28578	3654312	3654312	1.0	1.0	RXN0-1683.ce.maizeexp.CPD-170_CPD-170
3718131	rxn04588	3665894 3652816	3652570 3657027	1.0 1.0	1.0 1.0	R06772
3718133	rxn04587	3665893 3652584	3665894 3652677 3652587	1.0 1.0	1.0 1.0 1.0	R06771
3718135	rxn16560	3653046	3678293	1.0	1.0	terpentedienyl-diphosphate lyase (decyclizing)
3718136	rxn16561	3653046	3678316	1.0	1.0	halima-5(6),13-dien-15-yl-diphosphate lyase (cyclizing)
3718137	rxn16564	3678319	3652608 3652621	1.0	1.0 1.0	D-erythro-3-hydroxyaspartate glyoxylate-lyase (glycine-forming)
3718138	rxn16565	3671330 3652677 3652582	3678326 3654122	1.0 1.0 1.0	1.0 1.0	4,4'-diapophytoene:FAD oxidoreductase
3718139	rxn16562	3657288 3669114	3657296 3669115	1.0 4.0	1.0 4.0	15-cis-phytoene:acceptor oxidoreductase (lycopene-forming)
3718140	rxn16563	3678285	3652608 3652621	1.0	1.0 1.0	threo-3-hydroxy-D-aspartate glyoxylate-lyase (glycine-forming)
3718141	rxn16568	3678152 3652556	3678146 3678330	2.0 1.0	1.0 1.0	cyanophycinase
3718142	rxn16569	3671134 3652556	3657878 3652677 3652598	1.0 1.0	1.0 1.0 1.0	beta-D-glucopyranosyl abscisate glucohydrolase
3718143	rxn16566	3654007	3657516	1.0	1.0	(R)-2-hydroxybutane-1,2,4-tricarboxylate hydro-lyase [(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate-forming]
3718144	rxn16567	3652556 3656482	3678328 3652603 3652677	1.0 1.0	1.0 1.0 1.0	peptidoglycan-N-acetylglucosamine amidohydrolase
3718145	rxn28580	3654224	3654224	1.0	1.0	RXN0-1683.ce.maizeexp.CPD-369_CPD-369
3718147	rxn28542	3680475 3652556 3688648	3688736 3691077	1.0 1.0 1.0	1.0 1.0	RXN0-1.d
3718149	rxn28543	3652556 3653947	3656634 3652677 3652570	1.0 1.0	1.0 1.0 1.0	Myo-inositol-hexaphosphate 3-phosphohydrolase
3718151	rxn28546	3654739 3652558	3652677 3652560 3671461	1.0 1.0	1.0 1.0 1.0	RXN0-1131.c
3718153	rxn28545	3693490 3693701	3692259 3668965	1.0 1.0	1.0 1.0	RXN0-1130.c
3718155	rxn28548	3652558 3654739	3652560 3652677 3671461	1.0 1.0	1.0 1.0 1.0	RXN0-1131.m
3718157	rxn28547	3654739 3652558	3671461 3652677 3652560	1.0 1.0	1.0 1.0 1.0	RXN0-1131.d
3718159	rxn28549	3690872 3652558	3652677 3690875 3652560	1.0 1.0	1.0 1.0 1.0	RXN0-1132.d
3718161	rxn16593	3678327 3652582 3652677	3654122 3671332	1.0 1.0 1.0	1.0 1.0	4,4'-diapophytoene:FAD oxidoreductase
3718162	rxn16594	3652582 3671332 3652677	3678265 3654122	1.0 1.0 1.0	1.0 1.0	4,4'-diapophytoene:FAD oxidoreductase
3718163	rxn16591	3678361	3652556 3653763	1.0	1.0 1.0	(3S)-2,3-epoxy-2,3-dihydrosqualene hydro-lyase (lupan-3beta,20-diol forming)
3718164	rxn16592	3678326 3652582 3652677	3654122 3678327	1.0 1.0 1.0	1.0 1.0	4,4'-diapophytoene:FAD oxidoreductase
3718165	rxn16597	3652677 3652690	3653251 3652920 3652556	2.0 3.0	2.0 1.0 1.0	nitrite:nitrite oxidoreductase
3718166	rxn16598	3652570 3653092	3652606 3652716	1.0 1.0	1.0 1.0	GDP:alpha-D-glucose 1-phosphate guanylyltransferase
3718167	rxn16595	3654700 3652560 3652677 3652567	3652556 3652558 3657904	1.0 2.0 2.0 2.0	2.0 2.0 1.0	beta-carotene,NADH:oxygen oxidoreductase (3,3'-hydroxylating)
3718168	rxn16596	3653788 3652565	3653573 3652677 3652561	1.0 1.0	1.0 1.0 1.0	reduced coenzyme F420:NADP+ oxidoreductase
3718169	rxn16599	3678220 3652626	3652580 3678363	1.0 1.0	1.0 1.0	UDP-galactose:soyasapogenol B 3-O-glucuronide beta-D-galactosyltransferase
3718171	rxn28551	3690872 3652590	3690869 3652574	1.0 1.0	1.0 1.0	Lipoate acetyltransferase
3718173	rxn28550	3652558 3690872	3690875 3652677 3652560	1.0 1.0	1.0 1.0 1.0	RXN0-1132.m
3718175	rxn28553	3690875 3652588 3652677	3652575 3690869	1.0 1.0 1.0	1.0 1.0	Pyruvate dehydrogenase (lipoamide)
3717568	rxn06353	3670873 3652845	3652580 3656214	1.0 1.0	1.0 1.0	UDP-D-xylose:flavonol-3-O-glycoside D-xylosyltransferase
3717569	rxn06358	3653884 3669114	3656374 3669115	1.0 1.0	1.0 1.0	CHLREDRAFT_146649 proline oxidase  [SP:A8HM76_CHLRE]
3717571	rxn21988	3652557 3655589 3682774	3652585 3682776 3652677 3652577	1.0 1.0 1.0	1.0 1.0 2.0 1.0	O-citryl-ethanolamine:diaminobutyrate ligase
