Id	Entry	Left	Right	LeftStoich	RightStoich
1626713	S2TASE1ly	1322152 1322295	1322298 1324158 1322144	1.0 1.0	1.0 1.0 1.0
1626714	TCHOLAt	1324246 1322180	1322180 1324246	1.0 1.0	1.0 1.0
1626716	ATPHs	1322144 1320710 1322152	1323402 1322468	1.0 1.0 1.0	1.0 1.0
1626718	BPNT2	1322152 1323610	1320656 1323814	1.0 1.0	1.0 1.0
1625920	PHTHDLS2	1323897 1322144	1320968 1323851	1.0 1.0	1.0 1.0
1625922	G14T16g	1324508 1322702	1324499 1322705 1322144	1.0 1.0	1.0 1.0 1.0
1625923	GLACter	1321991	1321991	1.0	1.0
1625925	5HLTDL	1322144 1320094	1324173 1320968	1.0 1.0	1.0 1.0
1625927	TREptspp	1323671 1324379	1324380 1324007	1.0 1.0	1.0 1.0
1625929	DPGase	1322152 1319584	1319972 1323814	1.0 1.0	1.0 1.0
1625932	KCCt	1322470 1320912	1322470 1320912	1.0 1.0	1.0 1.0
1625934	NADPHtru	1323387	1323387	1.0	1.0
1625936	CYTK2n	1320710 1321231	1321228 1320478	1.0 1.0	1.0 1.0
1625938	P4502F1	1323455 1323387 1322144 1323425	1323386 1323515 1322152	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1625941	CHLPCTD	1322144 1320896 1321186	1323857 1320807	1.0 1.0 1.0	1.0 1.0
1625943	CLPNS140pp	1323691	1320916 1322033	2.0	1.0 1.0
1625945	CO2ter	1320968	1320968	1.0	1.0
1625947	PALASA_SA2	1320548 1320816	1322144 1320958 1323601	1.0 0.02	1.0 1.0 0.02
1625949	2DHPtm	1319660	1319660	1.0	1.0
1625951	G14T15g	1324508 1322690	1322144 1324499 1322696	1.0 1.0	1.0 1.0 1.0
1625952	CO2tex	1320968	1320968	1.0	1.0
1625954	CYTK1n	1320958 1320710	1320478 1320800	1.0 1.0	1.0 1.0
1625955	P4502D6	1323455 1321252 1323387 1322144	1323386 1322152 1320015	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1625960	SOAT12	1320901 1320279	1324599 1320970	1.0 1.0	1.0 1.0
1625961	CYTK1m	1320710 1320958	1320800 1320478	1.0 1.0	1.0 1.0
1625963	IOR	1321687 1322440 1320970	1320968 1322144 1321691 1322438	2.0 1.0 1.0	1.0 1.0 2.0 1.0
1625967	T2M26DCOAHLx	1324205 1322152	1319811	1.0 1.0	1.0
1625969	MBCOAi	1321676 1322469	1321679 1319916	1.0 1.0	1.0 1.0
1625972	NMNPtpp	1323416	1323416	1.0	1.0
1625974	P4502E1	1323387 1320043 1322144 1323455	1322152 1319590 1323386	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1625978	PAPt	1323609	1323609	1.0	1.0
1625980	SOAT11	1320276 1320901	1320970 1324599	1.0 1.0	1.0 1.0
1625981	MM6B1bg	1322152 1323016	1323001 1323065	1.0 1.0	1.0 1.0
1625982	PAtm_SC	1323565	1323565	1.0	1.0
1625984	T2M26DCOAHLm	1324205 1322152	1319811	1.0 1.0	1.0
1625986	SPRMti	1324170	1324170	1.0	1.0
1625988	UDPGALM	1324508	1324509	1.0	1.0
1625990	VITD3tm	1324570	1324570	1.0	1.0
1625992	XYLI2i	1321768	1321992	1.0	1.0
1625994	FPGSm	1324308 1320710 1322012	1320478 1323814 1322144 1320115	1.0 4.0 4.0	4.0 4.0 4.0 1.0
1625996	CYTDn	1322144 1322152 1321201	1324557 1323402	1.0 1.0 1.0	1.0 1.0
1625998	GSNt2m	1322144 1322110	1322144 1322110	1.0 1.0	1.0 1.0
1626000	PATS	1324379 1324357 1323472 1322144	1323611 1322152	1.0 4.0 1.0 5.0	1.0 5.0
1626002	ACOAO4p	1323455 1321225	1321219 1322153	1.0 1.0	1.0 1.0
1626004	CYTDt	1321201	1321201	1.0	1.0
1626006	SQLSr	1323387 1321763 1322144	1324171 1323857 1323386	1.0 2.0 1.0	1.0 2.0 1.0
1626008	ACMANAptspp	1320408 1323671	1320409 1324007	1.0 1.0	1.0 1.0
1626010	ID3ACALDtm	1322421	1322421	1.0	1.0
1626012	OOR3	1320970 1322144 1320542 1321693	1324195 1320968 1321694	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1626014	ACOTA	1320542 1320444	1322012 1320365	1.0 1.0	1.0 1.0
1626016	ACOAD10m	1319702 1321676	1321679 1319701	1.0 1.0	1.0 1.0
1626018	CHTNDA	1322152 1320875	1320884 1320354 1322144	1.0 1.0	1.0 1.0 1.0
1626020	PAPA120	1322152 1323538	1323814 1319434	1.0 1.0	1.0 1.0
1626022	ENTCS [deleted 07/14/2004  09:51:27 AM]	1324135 1319575	1321583 1320579 1322144	3.0 3.0	1.0 6.0 6.0
1626023	FRUt1r	1321768	1321768	1.0	1.0
1626025	ACOAO5p	1321248 1323455	1321239 1322153	1.0 1.0	1.0 1.0
1626027	DATPtn	1321217	1321217	1.0	1.0
1626029	CYRDAR	1323384 1320969	1323383 1320967 1322144	1.0 2.0	1.0 2.0 1.0
1626031	FUCASE2ly	1322152 1322505	1322508 1321773	1.0 1.0	1.0 1.0
1626032	MDDCP5pp	1323326 1322152	1323311 1320547	1.0 1.0	1.0 1.0
1626034	CYRDAS	1322006 1322152 1320710 1320973	1322144 1323857 1322012 1320478 1320969	2.0 1.0 2.0 1.0	1.0 1.0 2.0 2.0 1.0
1626037	FPGS9	1322012 1320710 1319417	1323814 1319420 1320478 1322144	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1626039	ASPt2_2pp	1320706 1322144	1320706 1322144	1.0 2.0	1.0 2.0
1626041	FPGS8	1319414 1322012 1320710	1320478 1322144 1319417 1323814	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1626042	IND3ACtm	1322436	1322436	1.0	1.0
1626044	FPGS7	1319401 1320710 1322012	1322144 1319414 1320478 1323814	1.0 4.0 4.0	4.0 1.0 4.0 4.0
1626045	FPGS6	1320124 1320710 1322012	1320143 1322144 1320478 1323814	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1626047	FPGS5	1322012 1320077 1320710	1323814 1322144 1320124 1320478	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1626049	FPGS4	1322012 1320710 1321358	1322144 1323814 1320478 1320077	4.0 4.0 1.0	4.0 4.0 4.0 1.0
1626050	FPGS3	1320139 1322012 1320710	1323814 1322144 1320151 1320478	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1626051	FPGS2	1322012 1320115 1320710	1320139 1322144 1320478 1323814	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1626052	H2tpp	1322145	1322145	1.0	1.0
1626054	GLYt2rL	1322030 1322144	1322030 1322144	1.0 1.0	1.0 1.0
1626056	MALSO3tm	1324157 1323051	1324157 1323051	1.0 1.0	1.0 1.0
1626058	GLYBt4(2)r	1323379 1322032	1323379 1322032	2.0 1.0	2.0 1.0
1626060	M4MPDOL_Lter	1322995	1322995	1.0	1.0
1626062	PCFLOPm	1322152 1320710 1323620	1322144 1323620 1323814 1320478	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1626064	PRPPtm	1323926	1323926	1.0	1.0
1626066	DTDPtn	1321510	1321510	1.0	1.0
1626068	FA1822ACPH	1322152 1322883	1322881 1322144 1320157	1.0 1.0	1.0 1.0 1.0
1626069	TRIOK	1322031 1320710	1321857 1322144 1320478	1.0 1.0	1.0 1.0 1.0
1626074	OAAt2m	1323457 1322144	1322144 1323457	1.0 1.0	1.0 1.0
1626076	C161CPT2	1320970 1322188	1321034 1322189	1.0 1.0	1.0 1.0
1626077	C161CPT1	1321034 1322189	1320970 1322188	1.0 1.0	1.0 1.0
1626078	OORr	1321687 1320970 1320542	1322144 1321691 1320968 1324195	2.0 1.0 1.0	1.0 2.0 1.0 1.0
1626080	C3STKR2r	1322144 1324626 1323387	1323386 1324627	1.0 1.0 1.0	1.0 1.0
1626082	MFAPS_SC	1320576 1323993	1323980 1320519 1322144	1.0 0.01	0.01 1.0 1.0
1626084	GLYt2pp	1322030 1322144	1322144 1322030	1.0 1.0	1.0 1.0
1626086	CYTDH	1322152 1321201	1321172 1324063	1.0 1.0	1.0 1.0
1626088	FAOXC204184m	1321559 1323383 1320970 1321676 1322152	1322144 1320361 1321679 1324187 1323384	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0
1626089	NAPRTr	1323382 1323926 1322144	1323857 1323406	1.0 1.0 1.0	1.0 1.0
1626092	GLUDC	1322144 1322012	1320968 1319990	1.0 1.0	1.0 1.0
1626094	HYDA1	1323280 1322144 1322145	1323276 1322144	1.0 2.0 1.0	1.0 2.0
1626096	LINKDEG3ly	1322152 1321103	1322004 1324158 1322144 1321877 1324617	4.0 1.0	1.0 1.0 1.0 2.0 1.0
1626097	M4BET2er	1323092 1323661	1321205 1322938	1.0 1.0	1.0 1.0
1626099	GALASE17ly	1322750 1322152	1321877 1322753	1.0 1.0	1.0 1.0
1626100	SUCptspp	1324202 1323671	1324007 1324191	1.0 1.0	1.0 1.0
1626102	SERGLNexR	1324134 1322006	1324134 1322006	1.0 1.0	1.0 1.0
1626104	SERGLYexR	1322030 1324134	1324134 1322030	1.0 1.0	1.0 1.0
1626106	BACCL	1320710 1320740 1322144	1323857 1320738	1.0 1.0 1.0	1.0 1.0
1626115	DLNLCGCPT2	1321399 1320970	1321034 1321397	1.0 1.0	1.0 1.0
1626116	DLNLCGCPT1	1321034 1321397	1320970 1321399	1.0 1.0	1.0 1.0
1626117	ACOAO8p	1323455 1324177	1323495 1322153	1.0 1.0	1.0 1.0
1626119	CRNtHa	1321034 1322144	1322144 1321034	1.0 1.0	1.0 1.0
1626121	CHRPL	1320898	1324007 1320009	1.0	1.0 1.0
1626123	RTOTALCRNt	1320317	1320317	1.0	1.0
1626124	NAPRTm	1323926 1323382 1322144	1323857 1323406	1.0 1.0 1.0	1.0 1.0
1626126	HDCAt2	1322144 1322184	1322144 1322184	1.0 1.0	1.0 1.0
1626128	CITt7	1324194 1320908	1320908 1324194	1.0 1.0	1.0 1.0
1626130	UDPGtex	1324507	1324507	1.0	1.0
1626132	PAPA161	1323550 1322152	1319444 1323814	1.0 1.0	1.0 1.0
1626134	PAPA160	1322152 1323546	1323814 1319442	1.0 1.0	1.0 1.0
1626136	KYNATESYN	1319996	1322826 1322152	1.0	1.0 1.0
1626138	ACOAO9p	1322208 1323455	1322153 1322404	1.0 1.0	1.0 1.0
1626140	CYTBD	1324015 1323455 1322144	1324014 1322144 1322152	1.0 0.5 2.0	1.0 2.0 1.0
1626142	RBFKm	1324064 1320710	1322144 1321738 1320478	1.0 1.0	1.0 1.0 1.0
1624896	XANt2	1324581 1322144	1322144 1324581	1.0 1.0	1.0 1.0
1624898	GLYALDtpp	1322031	1322031	1.0	1.0
1624900	CYSDDS	1322152 1321193	1322154 1323402 1324007	1.0 1.0	1.0 1.0 1.0
1624903	GPDDA3pp	1321862 1322152	1322144 1324134 1322040	1.0 1.0	1.0 1.0 1.0
1624905	MDDCP2pp	1322152 1323342	1323323 1320547	1.0 1.0	1.0 1.0
1624907	CD2abcpp	1320710 1320791 1322152	1320791 1320478 1323814 1322144	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1624909	UAAGDS	1320710 1319604 1324493	1322144 1320478 1324532 1323814	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1624911	CHOLATEt	1322180 1320889	1320889 1322180	1.0 1.0	1.0 1.0
1624913	5DGLCNt2rpp	1322144 1320075	1322144 1320075	1.0 1.0	1.0 1.0
1624915	MNLpts	1323259 1323671	1323260 1324007	1.0 1.0	1.0 1.0
1624917	NADS1m	1320710 1321434 1323402	1320579 1323383 1323857 1322144	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1624919	MOBDtex	1323261	1323261	1.0	1.0
1624921	CHORM	1320898	1323850	1.0	1.0
1624923	IDOAASE3ly	1322152 1322317	1322320 1322423	1.0 1.0	1.0 1.0
1624924	CHORS	1319975	1320898 1323814	1.0	1.0 1.0
1624926	FAS161	1323387 1324431 1323055 1322144 1323455	1322186 1320968 1320970 1323386 1322152	3.0 1.0 1.0 4.0 1.0	1.0 1.0 1.0 3.0 3.0
1624928	PROabc	1322152 1320710 1323914	1323914 1322144 1320478 1323814	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1624930	CYSGLUexR	1321194 1322006	1322006 1321194	1.0 1.0	1.0 1.0
1624932	HXPRT	1323926 1322403	1322435 1323857	1.0 1.0	1.0 1.0
1624934	CYSDabcpp	1322152 1321193 1320710	1321193 1320478 1322144 1323814	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1624936	FAS160	1323055 1324431 1323387 1322144	1322152 1322184 1320970 1323386 1320968	1.0 1.0 2.0 3.0	1.0 1.0 1.0 2.0 1.0
1624938	3AIBt	1319787	1319787	1.0	1.0
1624940	FAOXC170m	1322152 1321676 1323383 1322253 1320970	1323384 1323845 1322144 1321679 1320361	7.0 7.0 7.0 1.0 7.0	7.0 1.0 7.0 7.0 7.0
1624942	N2M2NMASNt	1323360	1323360	1.0	1.0
1624944	FDMOtau	1323455 1324240 1321740	1320350 1322144 1321738 1322152 1324157	1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0
1624946	APATr	1324007 1320546	1323285 1320548	1.0 1.0	1.0 1.0
1624948	COBALT2tpp	1320972	1320972	1.0	1.0
1624950	GUR1PP	1322152 1322005	1323814 1322004	1.0 1.0	1.0 1.0
1624952	ADNt5	1320471 1323379	1320471 1323379	1.0 2.0	1.0 2.0
1624954	CATDOX	1323455 1320777	1320790 1322144	1.0 1.0	1.0 2.0
1624964	HPPPNt2r	1322144 1319904	1322144 1319904	1.0 1.0	1.0 1.0
1624966	VALabc	1324564 1322152 1320710	1322144 1320478 1324564 1323814	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1624968	AHSERL	1320871 1320403	1320354 1322144 1323127	1.0 1.0	1.0 1.0 1.0
1624971	ADNt2	1322144 1320471	1320471 1322144	1.0 1.0	1.0 1.0
1624973	G5SD	1322144 1322014 1323387	1323386 1322015 1323814	1.0 1.0 1.0	1.0 1.0 1.0
1624975	ADNt4	1320471 1323379	1320471 1323379	1.0 1.0	1.0 1.0
1624977	MACACI	1320032	1320000	1.0	1.0
1624982	C4STMO2Pr	1323386 1320041 1323455	1323387 1324626 1320968 1322144	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1624985	5HOXINDACTO2OX	1322152 1320090 1323455	1322153 1322144 1320091	1.0 1.0 1.0	1.0 1.0 1.0
1624987	G1PPpp	1321838 1322152	1321992 1323814	1.0 1.0	1.0 1.0
1624988	ETOHt2r	1322144 1321607	1321607 1322144	1.0 1.0	1.0 1.0
1624990	MAN2_7Cer	1322152 1321829	1321827 1323065	1.0 1.0	1.0 1.0
1624992	HKt	1322470 1320710 1322152	1320478 1322470 1323814 1322144	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1624994	ILEt2r	1322429 1322144	1322429 1322144	1.0 1.0	1.0 1.0
1624996	ACLSm	1322144 1324007	1320968 1320550	1.0 2.0	1.0 1.0
1624998	FAS180	1323387 1323055 1322144 1322184	1323386 1320970 1320968 1323472 1322152	2.0 1.0 3.0 1.0	2.0 1.0 1.0 1.0 1.0
1625000	ALASERNaEx	1323379 1324134 1320548	1320548 1323379 1324134	1.0 1.0 1.0	1.0 1.0 1.0
1625002	FAS181	1323455 1322184 1323055 1322144 1323387	1323478 1320970 1322152 1323386 1320968	1.0 1.0 1.0 4.0 3.0	1.0 1.0 3.0 3.0 1.0
1625004	Ktex	1322470	1322470	1.0	1.0
1625006	4PEPTtex	1320218	1320218	1.0	1.0
1625008	S6TASE15ly	1322535 1322152	1324158 1322144 1322538	1.0 1.0	1.0 1.0 1.0
1625009	ADNtm	1320471	1320471	1.0	1.0
1625011	DM_bvite(c)	1320753		1.0	
1625013	FAOXC1811601m	1323495 1320970 1321676 1322152 1323383	1323470 1320361 1323384 1321679 1322144	1.0 5.0 4.0 5.0 5.0	1.0 5.0 5.0 4.0 5.0
1625014	CMPtex	1320958	1320958	1.0	1.0
1625016	ADNtl	1320471	1320471	1.0	1.0
1625018	DPCOAtl	1321475	1321475	1.0	1.0
1625020	ORETNtn2	1319467	1319467	1.0	1.0
1625022	P4503A5	1323387 1320497 1323455 1322144	1322152 1321532 1323386	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1625027	NALN6	1319605 1323396	1319974 1323376	1.0 1.0	1.0 1.0
1625029	P4503A4	1323407 1322144 1323387 1323455	1322152 1323386 1322243	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1625036	FUCASEe	1324082 1322152	1324088 1321773	1.0 1.0	1.0 1.0
1625038	4PCP	1320218 1322152	1320547 1320216	1.0 1.0	1.0 1.0
1625041	NADHtru	1323384	1323384	1.0	1.0
1625043	TYROXDApp	1322152 1324440 1323455	1322153 1320020 1323402	1.0 1.0 1.0	1.0 1.0 1.0
1625045	OHPBAT	1322012 1323504	1320542 1323808	1.0 1.0	1.0 1.0
1625047	PPPNDO	1323384 1323865 1322144 1323455	1323383 1320850	1.0 1.0 1.0 1.0	1.0 1.0
1625049	CBL1HBIabc	1320710 1320781 1322152	1320478 1323814 1320781 1322144	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1625051	34DHCINMtex	1319763	1319763	1.0	1.0
1625053	PCLYSOX	1323624 1320542 1323455	1320968 1324194 1323623	1.0 1.0 1.0	1.0 1.0 1.0
1625055	THRPtex	1324322	1324322	1.0	1.0
1625057	GLYBtex	1322032	1322032	1.0	1.0
1625059	BALAtmr	1320546	1320546	1.0	1.0
1625061	NACHEXA15ly	1322152 1322556	1324158 1320381 1322562 1322144	2.0 1.0	1.0 1.0 1.0 1.0
1625062	CYSDS	1321194 1322152	1322154 1324007 1323402	1.0 1.0	1.0 1.0 1.0
1625064	HSD3B13r	1323383 1319483	1319484 1322144 1323384	1.0 1.0	1.0 1.0 1.0
1625073	CLPNH160pp	1320922 1322152	1323546 1323696 1322144	1.0 1.0	1.0 1.0 1.0
1625075	XYLt	1324617	1324617	1.0	1.0
1625077	ACGALK	1320710 1320369	1320370 1322144 1320478	1.0 1.0	1.0 1.0 1.0
1625079	24,25DHVITD3t	1319587	1319587	1.0	1.0
1625081	DASYN_HP	1321186 1322144 1323560	1320813 1323857	1.0 1.0 1.0	1.0 1.0
1625083	1MNCAMti	1320710 1322152 1319545	1319545 1322144 1320478 1323814	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1625085	FMETTRS	1323133 1319401	1321736 1324308 1322144	1.0 1.0	1.0 1.0 1.0
1625087	NADHtpu	1323384	1323384	1.0	1.0
1625089	THMTP	1324316 1322152	1322144 1324315 1323814	1.0 1.0	1.0 1.0 1.0
1625091	PTDCAt	1323987	1323987	1.0	1.0
1625092	HSD3B12r	1323383 1321356	1320582 1323384 1322144	1.0 1.0	1.0 1.0 1.0
1625093	NO3R2	1322144 1323422 1323278	1323283 1322144 1322152 1323421	2.0 1.0 1.0	1.0 2.0 1.0 1.0
1625095	NO3R1	1323422 1324015 1322144	1323421 1324014 1322144 1322152	1.0 1.0 2.0	1.0 1.0 2.0 1.0
1625097	GLCOASYNT	1320320 1320970	1322024 1321359	1.0 1.0	1.0 1.0
1625099	MICITDr	1322152 1319704	1323168	1.0 1.0	1.0
1625101	ADPtx	1320478	1320478	1.0	1.0
1625103	LGNCCPT2	1320970 1322861	1321034 1322859	1.0 1.0	1.0 1.0
1625104	PPTHpp	1323867 1322152	1323814 1322145	1.0 1.0	1.0 1.0
1625107	LGNCCPT1	1322859 1321034	1322861 1320970	1.0 1.0	1.0 1.0
1625108	HPPPNDO [deleted 07/12/2004  08:03:29 PM]	1323455 1321373	1322226	1.0 1.0	1.0
1625109	NNAMr	1323397 1322152	1323382 1323402	1.0 1.0	1.0 1.0
1625111	XYLK	1324620 1320710	1324615 1322144 1320478	1.0 1.0	1.0 1.0 1.0
1625115	TYRTRS	1320710 1324414 1324445	1323857 1320579 1324447	1.0 1.0 1.0	1.0 1.0 1.0
1625117	24,25DHVITD2t	1319585	1319585	1.0	1.0
1625119	G14T19g	1324508 1322814	1322816 1324499 1322144	1.0 1.0	1.0 1.0 1.0
1625120	XYLR	1324617 1323387 1322144	1324619 1323386	1.0 1.0 1.0	1.0 1.0
1625122	DAGK120	1319434 1320710	1323538 1322144 1320478	1.0 1.0	1.0 1.0 1.0
1625134	HSTPT	1322012 1322434	1322221 1320542	1.0 1.0	1.0 1.0
1625136	BHMT	1322032 1322183	1323127 1321410	1.0 1.0	1.0 1.0
1625141	G5SD2	1323384 1322014 1322144	1323814 1323383 1322015	1.0 1.0 1.0	1.0 1.0 1.0
1625146	HSD3B11r	1323904 1323383	1323907 1323384 1322144	1.0 1.0	1.0 1.0 1.0
1625147	DCYTt2	1321238 1322144	1322144 1321238	1.0 1.0	1.0 1.0
1625149	ETHAt	1321604	1321604	1.0	1.0
1625151	CRNtim	1321034	1321034	1.0	1.0
1625153	BILDGLCURte	1322152 1320710 1320727	1320727 1323814 1320478 1322144	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1625155	VALTRS	1324415 1324564 1320710	1320579 1323857 1324565	1.0 1.0 1.0	1.0 1.0 1.0
1625157	HS1ly	1322152 1322277	1322144 1324158 1322310	1.0 1.0	1.0 1.0 1.0
1625163	SRTNMTX	1320576 1324173	1322144 1320519 1323418	1.0 1.0	1.0 1.0 1.0
1625165	ETHAK	1321604 1320710	1320478 1321605 1322144	1.0 1.0	1.0 1.0 1.0
1625167	KSIt	1322505	1322505	1.0	1.0
1625169	BILDGLCURtr	1320727	1320727	1.0	1.0
1625170	QULNtm	1324018	1324018	1.0	1.0
1625172	TTDCRNt	1324436	1324436	1.0	1.0
1625173	MG1er	1322152 1321848	1321992 1321839	1.0 1.0	1.0 1.0
1625176	LPLIPAL1E160pp	1322152 1319510	1322144 1321859 1322184	1.0 1.0	1.0 1.0 1.0
1625178	P4507A1r	1320901 1323455 1323387 1322144	1324587 1322152 1323386	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1625186	NMNt7	1322152 1323416	1324025 1323397 1322144	1.0 1.0	1.0 1.0 1.0
1625188	DASYN_EC	1323557 1322144 1321186	1323857 1320809	0.02 1.0 1.0	1.0 0.02
1625190	HSK	1320710 1322246	1322144 1323793 1320478	1.0 1.0	1.0 1.0 1.0
1625192	PDHbr	1320970 1320470	1321359 1320361	1.0 1.0	1.0 1.0
1625194	CO2tpp	1320968	1320968	1.0	1.0
1625196	H2St1	1322154	1322154	1.0	1.0
1625198	OXOAEL	1320108 1322152	1322144 1319969	1.0 1.0	1.0 1.0
1625206	CPPPGO2	1321027 1320576	1323863 1323127 1320968 1321203	1.0 2.0	1.0 2.0 2.0 2.0
1625208	LCYSTAT	1320542 1320222	1319979 1322012	1.0 1.0	1.0 1.0
1625210	NNATr	1323406 1320710 1322144	1321434 1323857	1.0 1.0 1.0	1.0 1.0
1625212	DAGK140	1320710 1319437	1323541 1322144 1320478	1.0 1.0	1.0 1.0 1.0
1625214	DAGK141	1319439 1320710	1323543 1322144 1320478	1.0 1.0	1.0 1.0 1.0
1625216	NNATn	1323406 1322144 1320710	1323857 1321434	1.0 1.0 1.0	1.0 1.0
1625217	NNATm	1322144 1323406 1320710	1321434 1323857	1.0 1.0 1.0	1.0 1.0
1625219	ACNML	1320422	1324007 1320408	1.0	1.0 1.0
1625221	PDHcm	1323383 1321359	1323384 1322908 1322144	1.0 1.0	1.0 1.0 1.0
1625223	ASPO4 [deleted 07/26/2004  03:17:36 PM]	1323283 1320706	1322414 1323278	1.0 1.0	1.0 1.0
1625224	C181CRNt	1323498	1323498	1.0	1.0
1625226	PSERS_SC	1320819 1324134	1320958 1322144 1323950	0.01 1.0	1.0 1.0 0.01
1625228	PDHcr	1321359 1323383	1323384 1322908 1322144	1.0 1.0	1.0 1.0 1.0
1625230	ADCPS1	1320710 1320460 1320648	1320472 1320478 1322144 1323814	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1625233	HMSD2	1322232 1323383 1322152	1322231 1323384 1322144	1.0 1.0 1.0	1.0 1.0 2.0
1625235	ADCPS2	1320710 1320649 1320460	1322144 1320478 1320473 1323814	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1625236	IACGAMS	1320381 1323163	1323814 1322411	1.0 1.0	1.0 1.0
1625238	TMAOtex	1324333	1324333	1.0	1.0
1625240	GLCt2pp	1321992 1322144	1322144 1321992	1.0 1.0	1.0 1.0
1625242	PPDIMAS	1322144 1323854 1324231	1322152 1323846	2.0 1.0 2.0	2.0 1.0
1625244	PPDIMAT	1323846	1323846	1.0	1.0
1625246	CORE8GTg	1320343 1324508	1321003 1324499 1322144	1.0 1.0	1.0 1.0 1.0
1625250	URAt2rpp	1324552 1322144	1324552 1322144	1.0 1.0	1.0 1.0
1625252	PGAMT	1321929	1321930	1.0	1.0
1625254	34HPPOR	1323455 1319771	1322217 1320968	1.0 1.0	1.0 1.0
1625256	PI3P3Pn	1323586 1322152	1323595 1323814	1.0 1.0	1.0 1.0
1625258	HSERTA	1322246 1320361	1320970 1320403	1.0 1.0	1.0 1.0
1625265	MG2abc	1322152 1323143 1320710	1323814 1320478 1323143 1322144	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1625267	THMPe	1324314 1322152	1323814 1324313	1.0 1.0	1.0 1.0
1625269	TMDS	1323221 1321522	1321358 1321517	1.0 1.0	1.0 1.0
1625275	DAGK160	1319442 1320710	1320478 1323546 1322144	1.0 1.0	1.0 1.0 1.0
1625277	CRNtex	1321034	1321034	1.0	1.0
1625279	DAGK161	1319444 1320710	1323550 1322144 1320478	1.0 1.0	1.0 1.0 1.0
1625281	MECDPDH	1322144 1319707	1322152 1322149	1.0 1.0	1.0 1.0
1625284	DLYSOXGAT	1322931 1320542	1322010 1320118	1.0 1.0	1.0 1.0
1625286	OCDCEAtexi	1323478	1323478	1.0	1.0
1625288	PLIPA1E181pp	1323648 1322152	1323478 1322144 1319618	1.0 1.0	1.0 1.0 1.0
1625290	GUAt2pp	1322140 1322144	1322144 1322140	1.0 1.0	1.0 1.0
1625292	ACMANApts	1323671 1320408	1324007 1320409	1.0 1.0	1.0 1.0
1625294	CITLr	1320908	1323457 1320354	1.0	1.0 1.0
1625296	PHTHS2	1320576 1323387 1323851	1323386 1323854 1320519	1.0 1.0 1.0	1.0 1.0 1.0
1625298	PLIPA1A140pp	1322152 1323541	1324431 1319757	1.0 1.0	1.0 1.0
1625300	ARAB1D2	1323386 1320660	1323387 1322144 1320210	1.0 1.0	1.0 1.0 1.0
1625302	ARAB1D1	1320660 1323383	1322144 1320210 1323384	1.0 1.0	1.0 1.0 1.0
1625304	LCTSabc	1322844 1322152 1320710	1323814 1322844 1320478 1322144	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1625306	DESAT18_2	1323455 1323387 1322144 1323496	1323386 1322152 1323484	1.0 1.0 1.0 1.0	1.0 2.0 1.0
1625308	NAKtr	1322470 1323379	1323379 1322470	1.0 1.0	1.0 1.0
1625310	UGALNACter	1324539 1324506	1324506 1324539	1.0 1.0	1.0 1.0
1625312	FMNAT	1321738 1320710 1322144	1323857 1321676	1.0 1.0 1.0	1.0 1.0
1625314	3MOX4HOXPGALDOX(NADP)	1319915 1322152 1323386	1322144 1323387 1319928	1.0 1.0 1.0	2.0 1.0 1.0
1625316	RTOT_2	1320283 1320279	1320299	1.0 1.0	2.0
1625318	G3PItex	1321861	1321861	1.0	1.0
1625320	RTOT_3	1320279 1320276	1320308	1.0 1.0	2.0
1625322	PRMICI	1323903	1323912	1.0	1.0
1625324	ACt2pp	1320354 1322144	1320354 1322144	1.0 1.0	1.0 1.0
1625326	FACOAL181i	1323478 1320970 1320710	1323857 1320579 1323496	1.0 1.0 1.0	1.0 1.0 1.0
